juniors,inactives,floor,fed,K,raw_pval,pval,adj_pval
FALSE,FALSE,1600,SVK,1,0.4944754274504176,0.9889508549008352,0.9889508549008352
FALSE,FALSE,1600,SVK,10,0.9989545852781369,0.002090829443726294,0.031393656953175864
FALSE,FALSE,1600,TUR,1,0.5608803687085068,0.8782392625829865,0.9085233750858481
FALSE,FALSE,1600,TUR,10,0.29647707117619815,0.5929541423523963,0.7115449708228755
FALSE,FALSE,1600,UKR,1,0.07934874450707652,0.15869748901415304,0.3173949780283061
FALSE,FALSE,1600,UKR,10,0.02095529989301259,0.04191059978602518,0.13970199928675062
FALSE,FALSE,1600,USA,1,0.2338036360169592,0.4676072720339184,0.5845090900423979
FALSE,FALSE,1600,USA,10,0.8365746826945222,0.32685063461095565,0.5767952375487453
FALSE,FALSE,1600,VIE,1,0.004101367305165526,0.008202734610331053,0.07552726013409672
FALSE,FALSE,1600,VIE,10,0.049602373008463485,0.09920474601692697,0.2705583982279826
FALSE,TRUE,1000,ALG,1,0.0016352260819221254,0.0032704521638442507,0.009664540267116231
FALSE,TRUE,1000,ALG,10,0.0030394942863715135,0.006078988572743027,0.010401824891138068
FALSE,TRUE,1000,ARG,1,0.02380234136016135,0.0476046827203227,0.08145690154366328
FALSE,TRUE,1000,ARG,10,0.009640157500987234,0.01928031500197447,0.028270232128843206
FALSE,TRUE,1000,ARM,1,0.0016944323844944043,0.0033888647689888085,0.009664540267116231
FALSE,TRUE,1000,ARM,10,7.8044303089575e-4,0.0015608860617915,0.003248330452917446
FALSE,TRUE,1000,AUS,1,0.19886274033644624,0.3977254806728925,0.4640130607850413
FALSE,TRUE,1000,AUS,10,0.45020445386429175,0.9004089077285835,0.9004089077285835
FALSE,TRUE,1000,AUT,1,0.03383015808858569,0.06766031617717139,0.10853842386754577
FALSE,TRUE,1000,AUT,10,5.000197741091839e-4,0.0010000395482183677,0.002333425612509525
FALSE,TRUE,1000,AZE,1,1.8430349698073112e-4,3.6860699396146224e-4,0.001773921158439537
FALSE,TRUE,1000,AZE,10,0.008933086086385655,0.01786617217277131,0.02751390514606782
FALSE,TRUE,1000,BAN,1,0.21393017584453944,0.4278603516890789,0.48448892764792756
FALSE,TRUE,1000,BAN,10,1.3976198698362197e-6,2.7952397396724393e-6,1.2660791762045754e-5
FALSE,TRUE,1000,BEL,1,0.11025202725870398,0.22050405451740795,0.30319307496143594
FALSE,TRUE,1000,BEL,10,3.6328259200135715e-4,7.265651840027143e-4,0.0018046941667164194
FALSE,TRUE,1000,BIH,1,0.012601269283204042,0.025202538566408084,0.048603579058350437
FALSE,TRUE,1000,BIH,10,0.0027552914656731042,0.0055105829313462085,0.009643520129855865
FALSE,TRUE,1000,BLR,1,0.005822014184889479,0.011644028369778958,0.028922264015257413
FALSE,TRUE,1000,BLR,10,1.761028351883187e-4,3.522056703766374e-4,0.0010430706391923493
FALSE,TRUE,1000,BOL,1,0.015254741955665785,0.03050948391133157,0.05593405383744121
FALSE,TRUE,1000,BOL,10,0.039351861226114226,0.07870372245222845,0.0977449456261547
FALSE,TRUE,1000,BOT,1,8.226555293644466e-7,1.6453110587288933e-6,1.8098421646017826e-5
FALSE,TRUE,1000,BOT,10,1.2607555682775384e-6,2.521511136555077e-6,1.2484568719189904e-5
FALSE,TRUE,1000,BRA,1,9.156163930235106e-5,1.8312327860470212e-4,0.0011750410377135054
FALSE,TRUE,1000,BRA,10,1.3110179608588624e-11,2.6220359217177247e-11,3.3649460995377467e-10
FALSE,TRUE,1000,BUL,1,0.19528933943075721,0.39057867886151443,0.4626855118821017
FALSE,TRUE,1000,BUL,10,5.763217100218654e-7,1.1526434200437308e-6,8.068503940306115e-6
FALSE,TRUE,1000,CAN,1,0.0085904386154932455,0.01718087723098649,0.03779792990817028
FALSE,TRUE,1000,CAN,10,0.0014871421214222025,0.002974284242844405,0.00572549716747548
FALSE,TRUE,1000,CHI,1,1.017446819018275e-7,2.03489363803655e-7,3.1337362025762873e-6
FALSE,TRUE,1000,CHI,10,3.456393267375901e-5,6.912786534751802e-5,2.129138252703555e-4
FALSE,TRUE,1000,CHN,1,0.04470109426816149,0.08940218853632298,0.13785872362110038
FALSE,TRUE,1000,CHN,10,0.016520708719402255,0.03304141743880451,0.04463489724189381
FALSE,TRUE,1000,COL,1,4.476267172156545e-4,8.95253434431309e-4,0.0038296952472894885
FALSE,TRUE,1000,COL,10,1.3799656071511457e-5,2.7599312143022914e-5,8.854779312553185e-5
FALSE,TRUE,1000,CRC,1,0.0015887135487920867,0.0031774270975841734,0.009664540267116231
FALSE,TRUE,1000,CRC,10,0.00322037070028236,0.00644074140056472,0.010781241040075728
FALSE,TRUE,1000,CRO,1,0.01262430624892219,0.02524861249784438,0.048603579058350437
FALSE,TRUE,1000,CRO,10,7.041939014835741e-4,0.0014083878029671482,0.003012385023013067
FALSE,TRUE,1000,CUB,1,1.9759614645953327e-4,3.9519229291906655e-4,0.0017899886208687132
FALSE,TRUE,1000,CUB,10,2.4119595209981526e-12,4.823919041996305e-12,7.42883532467431e-11
FALSE,TRUE,1000,CZE,1,0.12514062763222544,0.2502812552644509,0.33226994233384
FALSE,TRUE,1000,CZE,10,0.042925533208972744,0.08585106641794549,0.10492908117748893
FALSE,TRUE,1000,DEN,1,0.02940332029779069,0.05880664059558138,0.09634279416722907
FALSE,TRUE,1000,DEN,10,0.6035455365097999,0.7929089269804002,0.8140531650332108
FALSE,TRUE,1000,DOM,1,9.832675057591667e-4,0.0019665350115183333,0.00677995623621633
FALSE,TRUE,1000,DOM,10,9.093783285285539e-7,1.8187566570571079e-6,1.0772635584107486e-5
FALSE,TRUE,1000,ECU,1,0.206256104305498,0.412512208610996,0.47408119497084616
FALSE,TRUE,1000,ECU,10,2.55072392943978e-4,5.10144785887956e-4,0.0013093716171124203
FALSE,TRUE,1000,EGY,1,0.044759325851006615,0.08951865170201323,0.13785872362110038
FALSE,TRUE,1000,EGY,10,2.8749441123299135e-6,5.749888224659827e-6,2.1753945767718125e-5
FALSE,TRUE,1000,ENG,1,0.12832505805026206,0.25665011610052413,0.33495015152102303
FALSE,TRUE,1000,ENG,10,0.009729365602783702,0.019458731205567403,0.028270232128843206
FALSE,TRUE,1000,ESP,1,0.05310480159604736,0.10620960319209471,0.1603556754076724
FALSE,TRUE,1000,ESP,10,6.382006520287975e-4,0.001276401304057595,0.002808082868926709
FALSE,TRUE,1000,EST,1,0.003710657404263573,0.007421314808527146,0.019048041341886344
FALSE,TRUE,1000,EST,10,2.0649369159941866e-4,4.129873831988373e-4,0.0011357153037968026
FALSE,TRUE,1000,FRA,1,0.02135658673879015,0.0427131734775803,0.07648638041334148
FALSE,TRUE,1000,FRA,10,5.332054002771258e-7,1.0664108005542516e-6,8.068503940306115e-6
FALSE,TRUE,1000,GEO,1,0.014454190888200658,0.028908381776401315,0.05429135114104637
FALSE,TRUE,1000,GEO,10,0.03225611190335853,0.06451222380671706,0.08338145159597132
FALSE,TRUE,1000,GER,1,0.025750377350911235,0.05150075470182247,0.08620778504435501
FALSE,TRUE,1000,GER,10,1.297098048747003e-6,2.594196097494006e-6,1.2484568719189904e-5
FALSE,TRUE,1000,GRE,1,0.23565740220986708,0.47131480441973417,0.5249478924738916
FALSE,TRUE,1000,GRE,10,2.9300154796851885e-6,5.860030959370377e-6,2.1753945767718125e-5
FALSE,TRUE,1000,HUN,1,0.8657618718423109,0.2684762563153782,0.3445445289380687
FALSE,TRUE,1000,HUN,10,0.4410211981728437,0.8820423963456874,0.8936482173502358
FALSE,TRUE,1000,INA,1,0.4052083809836443,0.8104167619672886,0.8379752051828391
FALSE,TRUE,1000,INA,10,0.04883182456334778,0.09766364912669556,0.1175015778555556
FALSE,TRUE,1000,IND,1,0.4131883386298393,0.8263766772596786,0.8379752051828391
FALSE,TRUE,1000,IND,10,0.7038007121600467,0.5923985756799066,0.6335274635340957
FALSE,TRUE,1000,IRI,1,0.72346707989099035,0.5530658402180193,0.5914731902331595
FALSE,TRUE,1000,IRI,10,0.13311542295721357,0.26623084591442714,0.3059667930658342
FALSE,TRUE,1000,IRQ,1,0.12375033472632013,0.24750066945264027,0.33226994233384
FALSE,TRUE,1000,IRQ,10,0.0036393962778997757,0.007278792555799551,0.011676396391595114
FALSE,TRUE,1000,ISR,1,0.0114921000536935,0.022984200107387,0.04657324758602102
FALSE,TRUE,1000,ISR,10,0.26319941904937827,0.5263988380987565,0.5708832469521726
FALSE,TRUE,1000,ITA,1,0.27475335599465456,0.5495067119893091,0.5914731902331595
FALSE,TRUE,1000,ITA,10,2.402156240169928e-4,4.804312480339856e-4,0.0012756277965040308
FALSE,TRUE,1000,KAZ,1,0.4135462051551674,0.8270924103103348,0.8379752051828391
FALSE,TRUE,1000,KAZ,10,8.404959432123382e-4,0.0016809918864246765,0.003331459898597138
FALSE,TRUE,1000,KEN,1,1.949065711048803e-7,3.898131422097606e-7,5.002601991691928e-6
FALSE,TRUE,1000,KEN,10,2.1720158959182e-6,4.3440317918364e-6,1.8582802665077934e-5
FALSE,TRUE,1000,KOR,1,0.06320835843254213,0.12641671686508427,0.18719398458868247
FALSE,TRUE,1000,KOR,10,2.0550228185811648e-12,4.1100456371623295e-12,7.42883532467431e-11
FALSE,TRUE,1000,LAT,1,0.0014597770376737484,0.002919554075347497,0.009366902658406553
FALSE,TRUE,1000,LAT,10,0.009459069965649047,0.018918139931298095,0.028270232128843206
FALSE,TRUE,1000,LTU,1,1,0,0
FALSE,TRUE,1000,LTU,10,0.006197457895006253,0.012394915790012506,0.019477724812876795
FALSE,TRUE,1000,MAS,1,0.19506056103444502,0.39012112206889005,0.4626855118821017
FALSE,TRUE,1000,MAS,10,0.1523542802576371,0.3047085605152742,0.3400370892706683
FALSE,TRUE,1000,MDA,1,0.0010125908664478933,0.0020251817328957866,0.00677995623621633
FALSE,TRUE,1000,MDA,10,0.1396506909076206,0.2793013818152412,0.31626774117314077
FALSE,TRUE,1000,MEX,1,1.6614597243558293e-6,3.3229194487116587e-6,3.1983099693849715e-5
FALSE,TRUE,1000,MEX,10,2.191580250610059e-13,4.383160501220118e-13,1.1250111953131636e-11
FALSE,TRUE,1000,MGL,1,0.17890584629480322,0.35781169258960643,0.4443790375709628
FALSE,TRUE,1000,MGL,10,0.03248627984258623,0.06497255968517246,0.08338145159597132
FALSE,TRUE,1000,NED,1,0.011135277306129732,0.022270554612259463,0.046346829868756184
FALSE,TRUE,1000,NED,10,0.015843158289419623,0.031686316578839246,0.043568685295903964
FALSE,TRUE,1000,NGR,1,4.3518855186164274e-11,8.703771037232855e-11,2.2339678995564327e-9
FALSE,TRUE,1000,NGR,10,6.324767376497675e-10,1.264953475299535e-9,1.3914488228294886e-8
FALSE,TRUE,1000,NOR,1,0.006194201485460904,0.012388402970921808,0.029244621931072395
FALSE,TRUE,1000,NOR,10,0.30030847297395447,0.6006169459479089,0.6335274635340957
FALSE,TRUE,1000,PER,1,0.1497770838265664,0.2995541676531328,0.3781257526113316
FALSE,TRUE,1000,PER,10,0.001729359984318557,0.003458719968637114,0.006340986609168042
FALSE,TRUE,1000,PHI,1,1.3696377382110825e-4,2.739275476422165e-4,0.0014061614112300448
FALSE,TRUE,1000,PHI,10,4.529241808437501e-4,9.058483616875002e-4,0.0021796976203105473
FALSE,TRUE,1000,POL,1,1.2154565138233764e-4,2.4309130276467528e-4,0.001337002165205714
FALSE,TRUE,1000,POL,10,7.905587855461249e-7,1.5811175710922498e-6,1.0145504414508604e-5
FALSE,TRUE,1000,POR,1,6.033715646323046e-4,0.0012067431292646091,0.004890485313335521
FALSE,TRUE,1000,POR,10,0.09989118537214225,0.1997823707442845,0.2330794325349986
FALSE,TRUE,1000,ROU,1,0.08153525026638231,0.16307050053276462,0.23252645446338657
FALSE,TRUE,1000,ROU,10,0.03304225150285689,0.06608450300571378,0.08341814313836002
FALSE,TRUE,1000,RSA,1,0.02312180879170589,0.04624361758341178,0.08092633077097061
FALSE,TRUE,1000,RSA,10,0.07482280914055928,0.14964561828111855,0.1772725016560943
FALSE,TRUE,1000,RUS,1,1.1973156190603351e-4,2.3946312381206702e-4,0.001337002165205714
FALSE,TRUE,1000,RUS,10,1.7096878524025527e-7,3.4193757048051054e-7,2.9254658807777013e-6
FALSE,TRUE,1000,SGP,1,0.23861267839722344,0.4772253567944469,0.5249478924738916
FALSE,TRUE,1000,SGP,10,0.01308595510848154,0.02617191021696308,0.03664067430374831
FALSE,TRUE,1000,SLO,1,0.006805618579932671,0.013611237159865341,0.03082544886204798
FALSE,TRUE,1000,SLO,10,8.43681402891483e-4,0.001687362805782966,0.003331459898597138
FALSE,TRUE,1000,SRB,1,0.0030280422555379882,0.0060560845110759765,0.016266500009560324
FALSE,TRUE,1000,SRB,10,1.9464280849612603e-4,3.8928561699225206e-4,0.0011101849077186448
FALSE,TRUE,1000,SRI,1,0.0030631720797223982,0.0061263441594447965,0.016266500009560324
FALSE,TRUE,1000,SRI,10,1.1005962101684474e-6,2.201192420336895e-6,1.2106558311852922e-5
FALSE,TRUE,1000,SUI,1,0.07206231652973172,0.14412463305946344,0.20938861784110724
FALSE,TRUE,1000,SUI,10,0.38443234092851075,0.7688646818570215,0.8000348716620359
FALSE,TRUE,1000,SVK,1,0.1848454616624179,0.3696909233248358,0.451844461841466
FALSE,TRUE,1000,SVK,10,0.7464421407657514,0.5071157184684971,0.5578272903153468
FALSE,TRUE,1000,SWE,1,0.6345157564578003,0.7309684870843993,0.7710215548698458
FALSE,TRUE,1000,SWE,10,0.020403434831632206,0.04080686966326441,0.05417463731157517
FALSE,TRUE,1000,THA,1,2.1664559019196616e-5,4.332911803839323e-5,3.7070467655069765e-4
FALSE,TRUE,1000,THA,10,3.208558951528495e-6,6.41711790305699e-6,2.2459912660699466e-5
FALSE,TRUE,1000,TKM,1,3.4340273724398074e-5,6.868054744879615e-5,5.288402153557304e-4
FALSE,TRUE,1000,TKM,10,0.001555112860521457,0.003110225721042914,0.005841155622446448
FALSE,TRUE,1000,TUR,1,0.46694205262826427,0.9338841052565285,0.9338841052565285
FALSE,TRUE,1000,TUR,10,5.66639729734586e-4,0.001133279459469172,0.0025665446582095954
FALSE,TRUE,1000,UAE,1,7.993294470765022e-9,1.5986588941530044e-8,3.0774183712445335e-7
FALSE,TRUE,1000,UAE,10,8.450064929332868e-6,1.6900129858665736e-5,5.657869561379399e-5
FALSE,TRUE,1000,UKR,1,0.010585684894023673,0.021171369788047345,0.045283207602212376
FALSE,TRUE,1000,UKR,10,1.3832483214404334e-7,2.766496642880867e-7,2.6627530187728343e-6
FALSE,TRUE,1000,USA,1,0.006266704699515513,0.012533409399031026,0.029244621931072395
FALSE,TRUE,1000,USA,10,0.01075305303923435,0.0215061060784687,0.030666114223001664
FALSE,TRUE,1000,UZB,1,0.09866047138720124,0.19732094277440249,0.27624931988416346
FALSE,TRUE,1000,UZB,10,0.0021873513742353135,0.004374702748470627,0.00783377003795903
FALSE,TRUE,1000,VEN,1,7.815353328888275e-4,0.001563070665777655,0.005731259107851401
FALSE,TRUE,1000,VEN,10,0.0036256579807635303,0.007251315961527061,0.011676396391595114
FALSE,TRUE,1000,VIE,1,8.307940230944943e-5,1.6615880461889887e-4,0.001163111632332292
FALSE,TRUE,1000,VIE,10,2.966447150143381e-6,5.932894300286762e-6,2.1753945767718125e-5
FALSE,TRUE,1000,ZAM,1,7.718475461648833e-4,0.0015436950923297665,0.005731259107851401
FALSE,TRUE,1000,ZAM,10,0,0,0
FALSE,TRUE,1000,ZIM,1,2.1124213489542853e-12,4.224842697908571e-12,1.6265644386947997e-10
FALSE,TRUE,1000,ZIM,10,1.4432899320127035e-15,2.886579864025407e-15,1.1113332476497817e-13
FALSE,TRUE,1400,ALG,1,0.009630174964301963,0.019260349928603926,0.04922089426198781
FALSE,TRUE,1400,ALG,10,0.08666661478034465,0.1733332295606893,0.2174544152670466
FALSE,TRUE,1400,ARG,1,0.025506087100554797,0.051012174201109595,0.09777333388546006
FALSE,TRUE,1400,ARG,10,0.011438628342846813,0.022877256685693625,0.03671001654215954
FALSE,TRUE,1400,ARM,1,0.0017342980083502324,0.003468596016700465,0.013750749387695643
FALSE,TRUE,1400,ARM,10,7.993533752824744e-4,0.0015987067505649488,0.005014125717680976
FALSE,TRUE,1400,AUS,1,0.1922710736488621,0.3845421472977242,0.47381086006326734
FALSE,TRUE,1400,AUS,10,0.423393969863615,0.84678793972723,0.8720651916593862
FALSE,TRUE,1400,AUT,1,0.04332672662006731,0.08665345324013463,0.15330995573254588
FALSE,TRUE,1400,AUT,10,0.0015274731610761538,0.0030549463221523077,0.007026376540950307
FALSE,TRUE,1400,AZE,1,1.340687363634574e-4,2.681374727269148e-4,0.0030479766503095965
FALSE,TRUE,1400,AZE,10,0.005827118148096111,0.011654236296192222,0.019613226937494226
FALSE,TRUE,1400,BAN,1,0.35505605397242046,0.7101121079448409,0.7538113145876003
FALSE,TRUE,1400,BAN,10,0.0028145104806301946,0.005629020961260389,0.011423601362557849
FALSE,TRUE,1400,BEL,1,0.1522463094661788,0.3044926189323576,0.4040382828140898
FALSE,TRUE,1400,BEL,10,0.0032992999368061104,0.006598599873612221,0.012875613441449737
FALSE,TRUE,1400,BIH,1,0.012090046991833692,0.024180093983667383,0.05239380474350283
FALSE,TRUE,1400,BIH,10,0.002368270489374602,0.004736540978749204,0.009903676591930154
FALSE,TRUE,1400,BLR,1,0.006267855768865127,0.012535711537730254,0.03931654982288125
FALSE,TRUE,1400,BLR,10,2.126077380022462e-4,4.252154760044924e-4,0.0017258745790770572
FALSE,TRUE,1400,BOL,1,0.013575875707496188,0.027151751414992376,0.05567163763742629
FALSE,TRUE,1400,BOL,10,0.027841064552698747,0.05568212910539749,0.07840952874025361
FALSE,TRUE,1400,BRA,1,2.4295466053192438e-4,4.8590932106384876e-4,0.0030479766503095965
FALSE,TRUE,1400,BRA,10,6.786080586351773e-10,1.3572161172703545e-9,3.1215970697218154e-8
FALSE,TRUE,1400,BUL,1,0.18722034146481337,0.37444068292962673,0.469752856766259
FALSE,TRUE,1400,BUL,10,2.6386805385136824e-07,5.277361077027365e-7,6.06896523858147e-6
FALSE,TRUE,1400,CAN,1,0.007681587249789512,0.015363174499579024,0.042402361618838105
FALSE,TRUE,1400,CAN,10,0.0010008303628697979,0.0020016607257395957,0.005524583603041284
FALSE,TRUE,1400,CHI,1,1.4418887498424127e-6,2.8837774996848253e-6,9.949032373912647e-5
FALSE,TRUE,1400,CHI,10,8.417864416390142e-4,0.0016835728832780283,0.005050718649834085
FALSE,TRUE,1400,CHN,1,0.0480799539637673,0.0961599079275346,0.16339068426191486
FALSE,TRUE,1400,CHN,10,0.020714651496218983,0.041429302992437966,0.06082174269102595
FALSE,TRUE,1400,COL,1,6.936395611462087e-4,0.0013872791222924175,0.0073632507260136
FALSE,TRUE,1400,COL,10,4.36997999864186e-5,8.73995999728372e-5,5.025476998438139e-4
FALSE,TRUE,1400,CRC,1,0.0056363162800112665,0.011272632560022533,0.03703864984007404
FALSE,TRUE,1400,CRC,10,0.03608838146224447,0.07217676292448894,0.09577301234211032
FALSE,TRUE,1400,CRO,1,0.014449929380347615,0.02889985876069523,0.056974007271084884
FALSE,TRUE,1400,CRO,10,0.0011094438516886518,0.0022188877033773036,0.005888586597424382
FALSE,TRUE,1400,CUB,1,1.9544288768735818e-4,3.9088577537471636e-4,0.0030479766503095965
FALSE,TRUE,1400,CUB,10,2.2767343565988085e-12,4.553468713197617e-12,1.6559786875092186e-10
FALSE,TRUE,1400,CZE,1,0.14215960054469967,0.28431920108939934,0.3846671544150697
FALSE,TRUE,1400,CZE,10,0.06903991112684704,0.13807982225369408,0.17686039123489003
FALSE,TRUE,1400,DEN,1,0.05077304596953802,0.10154609193907604,0.1668257224713392
FALSE,TRUE,1400,DEN,10,0.7956529323010888,0.4086941353978224,0.46229336626966794
FALSE,TRUE,1400,DOM,1,0.0017935760070907358,0.0035871520141814717,0.013750749387695643
FALSE,TRUE,1400,DOM,10,8.372351535501643e-6,1.6744703071003286e-5,1.0503495562720242e-4
FALSE,TRUE,1400,ECU,1,0.22613626351445715,0.4522725270289143,0.5289288875422896
FALSE,TRUE,1400,ECU,10,6.320463727370607e-4,0.0012640927454741213,0.004361119971885719
FALSE,TRUE,1400,EGY,1,0.0805904692157462,0.1611809384314924,0.25276101708574944
FALSE,TRUE,1400,EGY,10,1.8726513635725084e-4,3.745302727145017e-4,0.0016151618010812885
FALSE,TRUE,1400,ENG,1,0.1361347119251075,0.272269423850215,0.37643672040041787
FALSE,TRUE,1400,ENG,10,0.013051208334104003,0.026102416668208006,0.04002370555791895
FALSE,TRUE,1400,ESP,1,0.08513741893840099,0.17027483787680198,0.26108808474442974
FALSE,TRUE,1400,ESP,10,0.006270768626267409,0.012541537252534818,0.020603954057735772
FALSE,TRUE,1400,EST,1,0.0046794550022722925,0.009358910004544585,0.03228823951567882
FALSE,TRUE,1400,EST,10,3.96590722277268e-4,7.93181444554536e-4,0.0028805010354875254
FALSE,TRUE,1400,FRA,1,0.04854360909230804,0.09708721818461608,0.16339068426191486
FALSE,TRUE,1400,FRA,10,8.567504462009268e-5,1.7135008924018535e-4,8.467527888638297e-4
FALSE,TRUE,1400,GEO,1,0.011594321506514182,0.023188643013028365,0.05239380474350283
FALSE,TRUE,1400,GEO,10,0.02017810579481316,0.04035621158962632,0.060534317384439484
FALSE,TRUE,1400,GER,1,0.03188978813140275,0.0637795762628055,0.11581028321404158
FALSE,TRUE,1400,GER,10,5.112403601792437e-6,1.0224807203584874e-5,7.055116970473563e-5
FALSE,TRUE,1400,GRE,1,0.2969999047079732,0.5939998094159464,0.6610643040274242
FALSE,TRUE,1400,GRE,10,8.590245684125808e-5,1.7180491368251616e-4,8.467527888638297e-4
FALSE,TRUE,1400,HUN,1,0.8702271134736008,0.25954577305279836,0.37309704876339767
FALSE,TRUE,1400,HUN,10,0.4869583642585237,0.9739167285170474,0.9739167285170474
FALSE,TRUE,1400,INA,1,0.4353981570429263,0.8707963140858526,0.8836021422341739
FALSE,TRUE,1400,INA,10,0.09069040132796058,0.18138080265592116,0.22348706041533145
FALSE,TRUE,1400,IND,1,0.3800967422638828,0.7601934845277656,0.7947477338244822
FALSE,TRUE,1400,IND,10,0.6050166642064778,0.7899666715870444,0.8516828178047822
FALSE,TRUE,1400,IRI,1,0.764828834520132,0.4703423309597361,0.5408936806036965
FALSE,TRUE,1400,IRI,10,0.31889231014000285,0.6377846202800057,0.6985260126876254
FALSE,TRUE,1400,ISR,1,0.012149288056464425,0.02429857611292885,0.05239380474350283
FALSE,TRUE,1400,ISR,10,0.2787249564133777,0.5574499128267554,0.6203878062104212
FALSE,TRUE,1400,ITA,1,0.32388804426862394,0.6477760885372479,0.7004120129309843
FALSE,TRUE,1400,ITA,10,0.0017778244314953229,0.0035556488629906458,0.00766686786082358
FALSE,TRUE,1400,KAZ,1,0.41410463761421656,0.8282092752284331,0.8529319401606252
FALSE,TRUE,1400,KAZ,10,7.683179768898096e-4,0.0015366359537796193,0.005014125717680976
FALSE,TRUE,1400,KOR,1,0.13639011608710794,0.2727802321742159,0.37643672040041787
FALSE,TRUE,1400,KOR,10,1.2353338796344815e-8,2.470667759268963e-8,4.261901884738961e-7
FALSE,TRUE,1400,LAT,1,0.0010787141739584394,0.0021574283479168788,0.00930390975039154
FALSE,TRUE,1400,LAT,10,0.005364529565288989,0.010729059130577978,0.018507627000247013
FALSE,TRUE,1400,LTU,1,1,0,0
FALSE,TRUE,1400,LTU,10,0.004200015186075601,0.008400030372151202,0.015252686728379814
FALSE,TRUE,1400,MAS,1,0.28043839160395456,0.5608767832079091,0.6344343941204218
FALSE,TRUE,1400,MAS,10,0.4448554071030858,0.8897108142061716,0.902794796768027
FALSE,TRUE,1400,MDA,1,9.983926650733999e-4,0.0019967853301467997,0.009185212518675278
FALSE,TRUE,1400,MDA,10,0.13925515229361685,0.2785103045872337,0.33133122442274354
FALSE,TRUE,1400,MEX,1,3.5701019042155835e-6,7.140203808431167e-6,1.6422468759391684e-4
FALSE,TRUE,1400,MEX,10,2.399969112332201e-12,4.799938224664402e-12,1.6559786875092186e-10
FALSE,TRUE,1400,MGL,1,0.1778818826692622,0.3557637653385244,0.45458703348811447
FALSE,TRUE,1400,MGL,10,0.030980694535726494,0.06196138907145299,0.08383011462608346
FALSE,TRUE,1400,NED,1,0.013716200577336912,0.027432401154673824,0.05567163763742629
FALSE,TRUE,1400,NED,10,0.02481824610649197,0.04963649221298394,0.07135245755616441
FALSE,TRUE,1400,NOR,1,0.008936790756622237,0.017873581513244474,0.04743373555437957
FALSE,TRUE,1400,NOR,10,0.40136558798643973,0.8027311759728795,0.8521300175712105
FALSE,TRUE,1400,PER,1,0.17659109935216533,0.35318219870433065,0.45458703348811447
FALSE,TRUE,1400,PER,10,0.005186883621326244,0.010373767242652487,0.018353588198539016
FALSE,TRUE,1400,PHI,1,2.3935346126446877e-4,4.7870692252893754e-4,0.0030479766503095965
FALSE,TRUE,1400,PHI,10,0.001202807391340599,0.002405614782681198,0.006147682222407505
FALSE,TRUE,1400,POL,1,2.0648980504545111e-4,4.1297961009090223e-4,0.0030479766503095965
FALSE,TRUE,1400,POL,10,3.1603310171046672e-6,6.3206620342093345e-6,4.845840892893823e-5
FALSE,TRUE,1400,POR,1,9.358896708011599e-4,0.0018717793416023198,0.009185212518675278
FALSE,TRUE,1400,POR,10,0.14735684711935648,0.29471369423871296,0.3446651678384948
FALSE,TRUE,1400,ROU,1,0.07996562339113678,0.15993124678227355,0.25276101708574944
FALSE,TRUE,1400,ROU,10,0.0305800766990868,0.0611601533981736,0.08383011462608346
FALSE,TRUE,1400,RSA,1,0.03025500338721221,0.06051000677442442,0.11284298560635905
FALSE,TRUE,1400,RSA,10,0.12204208619007606,0.24408417238015212,0.29547031393386836
FALSE,TRUE,1400,RUS,1,1.7052041806386864e-4,3.410408361277373e-4,0.0030479766503095965
FALSE,TRUE,1400,RUS,10,4.768023154078094e-7,9.536046308156187e-7,9.399817075182528e-6
FALSE,TRUE,1400,SGP,1,0.2139338542569328,0.4278677085138656,0.5090150325423574
FALSE,TRUE,1400,SGP,10,0.004078103862569127,0.008156207725138254,0.015210225217149717
FALSE,TRUE,1400,SLO,1,0.007097930372693018,0.014195860745386035,0.04081309964298485
FALSE,TRUE,1400,SLO,10,9.288953440659276e-4,0.001857790688131855,0.005341148228379083
FALSE,TRUE,1400,SRB,1,0.0035270027665573744,0.007054005533114749,0.02561717798867988
FALSE,TRUE,1400,SRB,10,3.020285783746912e-4,6.040571567493824e-4,0.002315552434205966
FALSE,TRUE,1400,SRI,1,0.010221788776518137,0.020443577553036274,0.05037881611283939
FALSE,TRUE,1400,SRI,10,9.410326068159947e-5,1.8820652136319893e-4,8.65749998270715e-4
FALSE,TRUE,1400,SUI,1,0.10351323444442018,0.20702646888884035,0.30393247560276565
FALSE,TRUE,1400,SUI,10,0.5830614406687947,0.8338771186624105,0.8717806240561564
FALSE,TRUE,1400,SVK,1,0.20465493929671186,0.4093098785934237,0.49548037934993394
FALSE,TRUE,1400,SVK,10,0.8029235100218781,0.39415297995624377,0.4532759269496803
FALSE,TRUE,1400,SWE,1,0.6751712403798333,0.6496575192403333,0.7004120129309843
FALSE,TRUE,1400,SWE,10,0.06920624004843523,0.13841248009687046,0.17686039123489003
FALSE,TRUE,1400,TKM,1,3.31077130155677e-5,6.62154260311354e-5,0.0011422160990370855
FALSE,TRUE,1400,TKM,10,0.0014579327612761483,0.0029158655225522967,0.006937749001934775
FALSE,TRUE,1400,TUR,1,0.5160483684804635,0.9679032630390729,0.9679032630390729
FALSE,TRUE,1400,TUR,10,0.003358855680378192,0.006717711360756384,0.012875613441449737
