juniors,inactives,floor,metric,fed,stat,value
TRUE,FALSE,1000,sd,JOR,ptpval,0.915703
TRUE,FALSE,1000,sd,JOR,ptmean,-1.5261324160732441
TRUE,FALSE,1000,sd,JOR,ptsd,36.75779168766493
TRUE,FALSE,1000,sd,KAZ,obs,-11.815188147453682
TRUE,FALSE,1000,sd,KAZ,ptpval,0.726342
TRUE,FALSE,1000,sd,KAZ,ptmean,-0.3056268860802178
TRUE,FALSE,1000,sd,KAZ,ptsd,19.228102481221015
TRUE,FALSE,1000,sd,KEN,obs,-60.25056254250549
TRUE,FALSE,1000,sd,KEN,ptpval,0.994218
TRUE,FALSE,1000,sd,KEN,ptmean,-0.7543371428098936
TRUE,FALSE,1000,sd,KEN,ptsd,23.795613591704264
TRUE,FALSE,1000,sd,KGZ,obs,-59.58023654163705
TRUE,FALSE,1000,sd,KGZ,ptpval,0.944245
TRUE,FALSE,1000,sd,KGZ,ptmean,-1.4688357089121908
TRUE,FALSE,1000,sd,KGZ,ptsd,36.243213827069425
TRUE,FALSE,1000,sd,KOR,obs,-65.39111325320312
TRUE,FALSE,1000,sd,KOR,ptpval,0.959766
TRUE,FALSE,1000,sd,KOR,ptmean,-1.4725927870530293
TRUE,FALSE,1000,sd,KOR,ptsd,37.05093364915703
TRUE,FALSE,1000,sd,LAT,obs,-19.498227286792257
TRUE,FALSE,1000,sd,LAT,ptpval,0.759697
TRUE,FALSE,1000,sd,LAT,ptmean,-0.5652045953214773
TRUE,FALSE,1000,sd,LAT,ptsd,26.865629124914697
TRUE,FALSE,1000,sd,LTU,obs,-28.73767393885396
TRUE,FALSE,1000,sd,LTU,ptpval,0.869844
TRUE,FALSE,1000,sd,LTU,ptmean,-0.5123327095301236
TRUE,FALSE,1000,sd,LTU,ptsd,25.017053233387625
TRUE,FALSE,1000,sd,MAS,obs,-48.064242298991644
TRUE,FALSE,1000,sd,MAS,ptpval,0.994759
TRUE,FALSE,1000,sd,MAS,ptmean,-0.375367840633672
TRUE,FALSE,1000,sd,MAS,ptsd,18.809948065681112
TRUE,FALSE,1000,sd,MDA,obs,-69.12872149729145
TRUE,FALSE,1000,sd,MDA,ptpval,0.97274
TRUE,FALSE,1000,sd,MDA,ptmean,-0.8825091717583066
TRUE,FALSE,1000,sd,MDA,ptsd,34.920924415470644
TRUE,FALSE,1000,sd,MEX,obs,-33.95569590857659
TRUE,FALSE,1000,sd,MEX,ptpval,0.978018
TRUE,FALSE,1000,sd,MEX,ptmean,-0.3073061055900092
TRUE,FALSE,1000,sd,MEX,ptsd,16.759220996095593
TRUE,FALSE,1000,sd,MGL,obs,-21.622526580019837
TRUE,FALSE,1000,sd,MGL,ptpval,0.789211
TRUE,FALSE,1000,sd,MGL,ptmean,-0.2330947000004142
TRUE,FALSE,1000,sd,MGL,ptsd,26.627862192364592
TRUE,FALSE,1000,sd,NED,obs,72.33624380611002
TRUE,FALSE,1000,sd,NED,ptpval,2.9e-5
TRUE,FALSE,1000,sd,NED,ptmean,-0.5440889863536975
TRUE,FALSE,1000,sd,NED,ptsd,18.01077112851707
TRUE,FALSE,1000,sd,NEP,obs,-40.9912693091691
TRUE,FALSE,1000,sd,NEP,ptpval,0.949542
TRUE,FALSE,1000,sd,NEP,ptmean,-1.106425369687896
TRUE,FALSE,1000,sd,NEP,ptsd,24.3990427320934
TRUE,FALSE,1000,sd,NOR,obs,17.451907170731772
TRUE,FALSE,1000,sd,NOR,ptpval,0.22534
TRUE,FALSE,1000,sd,NOR,ptmean,-0.8040460172859695
TRUE,FALSE,1000,sd,NOR,ptsd,24.252106513446147
TRUE,FALSE,1000,sd,PER,obs,-97.60599555850624
TRUE,FALSE,1000,sd,PER,ptpval,1
TRUE,FALSE,1000,sd,PER,ptmean,-0.36469122038044205
TRUE,FALSE,1000,sd,PER,ptsd,20.064458485462165
TRUE,FALSE,1000,sd,PHI,obs,-87.90058823897422
TRUE,FALSE,1000,sd,PHI,ptpval,0.999987
TRUE,FALSE,1000,sd,PHI,ptmean,-0.3885590673150781
TRUE,FALSE,1000,sd,PHI,ptsd,21.28061458488885
TRUE,FALSE,1000,sd,POL,obs,-29.40136050798526
TRUE,FALSE,1000,sd,POL,ptpval,0.99947
TRUE,FALSE,1000,sd,POL,ptmean,-0.07675082667299406
TRUE,FALSE,1000,sd,POL,ptsd,8.982297298064891
TRUE,FALSE,1000,sd,POR,obs,-16.904981177752916
TRUE,FALSE,1000,sd,POR,ptpval,0.715751
TRUE,FALSE,1000,sd,POR,ptmean,-1.0187198780786622
TRUE,FALSE,1000,sd,POR,ptsd,27.78943870115535
TRUE,FALSE,1000,sd,ROU,obs,-5.751006582740274
TRUE,FALSE,1000,sd,ROU,ptpval,0.648298
TRUE,FALSE,1000,sd,ROU,ptmean,-0.2396043418697692
TRUE,FALSE,1000,sd,ROU,ptsd,14.519348689433638
TRUE,FALSE,1000,sd,RSA,obs,-53.100714253798884
TRUE,FALSE,1000,sd,RSA,ptpval,0.995611
TRUE,FALSE,1000,sd,RSA,ptmean,-0.5240900242217424
TRUE,FALSE,1000,sd,RSA,ptsd,20.68753033645374
TRUE,FALSE,1000,sd,RUS,obs,-50.72149657223588
TRUE,FALSE,1000,sd,RUS,ptpval,1
TRUE,FALSE,1000,sd,RUS,ptmean,-0.014207837886132078
TRUE,FALSE,1000,sd,RUS,ptsd,5.378849984205386
TRUE,FALSE,1000,sd,SGP,obs,-57.212053896307054
TRUE,FALSE,1000,sd,SGP,ptpval,0.872749
TRUE,FALSE,1000,sd,SGP,ptmean,-2.435163529536627
TRUE,FALSE,1000,sd,SGP,ptsd,47.43899114658049
TRUE,FALSE,1000,sd,SLO,obs,33.80062530271317
TRUE,FALSE,1000,sd,SLO,ptpval,0.085119
TRUE,FALSE,1000,sd,SLO,ptmean,-0.6990238908975099
TRUE,FALSE,1000,sd,SLO,ptsd,25.318610205303145
TRUE,FALSE,1000,sd,SRB,obs,66.3572557097954
TRUE,FALSE,1000,sd,SRB,ptpval,1e-6
TRUE,FALSE,1000,sd,SRB,ptmean,-0.34770843630585535
TRUE,FALSE,1000,sd,SRB,ptsd,14.762262323116945
TRUE,FALSE,1000,sd,SRI,obs,-68.25843996919826
TRUE,FALSE,1000,sd,SRI,ptpval,1
TRUE,FALSE,1000,sd,SRI,ptmean,-0.19103317880497228
TRUE,FALSE,1000,sd,SRI,ptsd,12.598039735255748
TRUE,FALSE,1000,sd,SUI,obs,57.5284339872066
TRUE,FALSE,1000,sd,SUI,ptpval,0.005985
TRUE,FALSE,1000,sd,SUI,ptmean,-0.8845532780128612
TRUE,FALSE,1000,sd,SUI,ptsd,23.137536047662174
TRUE,FALSE,1000,sd,SVK,obs,49.784124985507844
TRUE,FALSE,1000,sd,SVK,ptpval,4.29e-4
TRUE,FALSE,1000,sd,SVK,ptmean,-0.3321271382214403
TRUE,FALSE,1000,sd,SVK,ptsd,15.069256009222482
TRUE,FALSE,1000,sd,SWE,obs,46.691185162282466
TRUE,FALSE,1000,sd,SWE,ptpval,0.010143
TRUE,FALSE,1000,sd,SWE,ptmean,-0.6414408733936369
TRUE,FALSE,1000,sd,SWE,ptsd,20.42557429699585
TRUE,FALSE,1000,sd,THA,obs,-141.6139908456359
TRUE,FALSE,1000,sd,THA,ptpval,0.999963
TRUE,FALSE,1000,sd,THA,ptmean,-1.2462522177625837
TRUE,FALSE,1000,sd,THA,ptsd,35.36443705513977
TRUE,FALSE,1000,sd,TUR,obs,-34.34418985850766
TRUE,FALSE,1000,sd,TUR,ptpval,0.998968
TRUE,FALSE,1000,sd,TUR,ptmean,-0.15584178630661807
TRUE,FALSE,1000,sd,TUR,ptsd,11.165286303104686
TRUE,FALSE,1000,sd,UAE,obs,-174.75794308205542
TRUE,FALSE,1000,sd,UAE,ptpval,0.999796
TRUE,FALSE,1000,sd,UAE,ptmean,-1.4501961015351743
TRUE,FALSE,1000,sd,UAE,ptsd,53.31281070607908
TRUE,FALSE,1000,sd,UKR,obs,-13.616084618959803
TRUE,FALSE,1000,sd,UKR,ptpval,0.823384
TRUE,FALSE,1000,sd,UKR,ptmean,-0.20306105472118005
TRUE,FALSE,1000,sd,UKR,ptsd,14.441209982341894
TRUE,FALSE,1000,sd,USA,obs,12.197887971922
TRUE,FALSE,1000,sd,USA,ptpval,0.193595
TRUE,FALSE,1000,sd,USA,ptmean,-0.32127271644915656
TRUE,FALSE,1000,sd,USA,ptsd,14.472624540825388
TRUE,FALSE,1000,sd,UZB,obs,-58.45040843643841
TRUE,FALSE,1000,sd,UZB,ptpval,0.978019
TRUE,FALSE,1000,sd,UZB,ptmean,-0.7025493119273414
TRUE,FALSE,1000,sd,UZB,ptsd,28.31001510071205
TRUE,FALSE,1000,sd,VEN,obs,-40.136768023489424
TRUE,FALSE,1000,sd,VEN,ptpval,0.97543
TRUE,FALSE,1000,sd,VEN,ptmean,-0.5282216979666009
TRUE,FALSE,1000,sd,VEN,ptsd,20.170904551433665
TRUE,FALSE,1000,sd,VIE,obs,-35.46883166945622
TRUE,FALSE,1000,sd,VIE,ptpval,0.920973
TRUE,FALSE,1000,sd,VIE,ptmean,-0.23339611049428546
TRUE,FALSE,1000,sd,VIE,ptsd,24.887528672251154
TRUE,FALSE,1000,sd,ZAM,obs,28.073469652032458
TRUE,FALSE,1000,sd,ZAM,ptpval,0.197214
TRUE,FALSE,1000,sd,ZAM,ptmean,-2.211040304617731
TRUE,FALSE,1000,sd,ZAM,ptsd,35.169334367778966
TRUE,FALSE,1000,sd,ZIM,obs,-34.64822040377331
TRUE,FALSE,1000,sd,ZIM,ptpval,0.794249
TRUE,FALSE,1000,sd,ZIM,ptmean,-1.7937307623696381
TRUE,FALSE,1000,sd,ZIM,ptsd,39.317985127364786
TRUE,FALSE,1000,top1,ALG,obs,-446
TRUE,FALSE,1000,top1,ALG,ptpval,0.978841
TRUE,FALSE,1000,top1,ALG,ptmean,-162.843612
TRUE,FALSE,1000,top1,ALG,ptsd,158.48783065959935
TRUE,FALSE,1000,top1,ANG,obs,-452
TRUE,FALSE,1000,top1,ANG,ptpval,0.999559
TRUE,FALSE,1000,top1,ANG,ptmean,-122.542973
TRUE,FALSE,1000,top1,ANG,ptsd,100.809381715457
TRUE,FALSE,1000,top1,ARG,obs,-296
TRUE,FALSE,1000,top1,ARG,ptpval,0.94374
TRUE,FALSE,1000,top1,ARG,ptmean,-149.211731
TRUE,FALSE,1000,top1,ARG,ptsd,89.80102350868538
TRUE,FALSE,1000,top1,ARM,obs,-376
TRUE,FALSE,1000,top1,ARM,ptpval,0.99778
TRUE,FALSE,1000,top1,ARM,ptmean,-105.015413
TRUE,FALSE,1000,top1,ARM,ptsd,96.34128636821754
TRUE,FALSE,1000,top1,AUS,obs,-285
TRUE,FALSE,1000,top1,AUS,ptpval,0.885067
TRUE,FALSE,1000,top1,AUS,ptmean,-148.615906
TRUE,FALSE,1000,top1,AUS,ptsd,110.58485137128208
TRUE,FALSE,1000,top1,AUT,obs,-364
TRUE,FALSE,1000,top1,AUT,ptpval,0.976682
TRUE,FALSE,1000,top1,AUT,ptmean,-213.592533
TRUE,FALSE,1000,top1,AUT,ptsd,98.83491051234593
TRUE,FALSE,1000,top1,AZE,obs,-317
TRUE,FALSE,1000,top1,AZE,ptpval,0.983625
TRUE,FALSE,1000,top1,AZE,ptmean,-104.26878
TRUE,FALSE,1000,top1,AZE,ptsd,98.54891390167634
TRUE,FALSE,1000,top1,BAN,obs,-413
TRUE,FALSE,1000,top1,BAN,ptpval,0.981599
TRUE,FALSE,1000,top1,BAN,ptmean,-174.081094
TRUE,FALSE,1000,top1,BAN,ptsd,134.59266575467188
TRUE,FALSE,1000,top1,BEL,obs,-319
TRUE,FALSE,1000,top1,BEL,ptpval,0.936388
TRUE,FALSE,1000,top1,BEL,ptmean,-165.156488
TRUE,FALSE,1000,top1,BEL,ptsd,93.77346615631102
TRUE,FALSE,1000,top1,BIH,obs,-368
TRUE,FALSE,1000,top1,BIH,ptpval,0.983105
TRUE,FALSE,1000,top1,BIH,ptmean,-183.93622
TRUE,FALSE,1000,top1,BIH,ptsd,113.03733815669679
TRUE,FALSE,1000,top1,BLR,obs,-263
TRUE,FALSE,1000,top1,BLR,ptpval,0.988859
TRUE,FALSE,1000,top1,BLR,ptmean,-77.160641
TRUE,FALSE,1000,top1,BLR,ptsd,82.22080318100528
TRUE,FALSE,1000,top1,BOL,obs,-347
TRUE,FALSE,1000,top1,BOL,ptpval,0.995814
TRUE,FALSE,1000,top1,BOL,ptmean,-107.34744
TRUE,FALSE,1000,top1,BOL,ptsd,140.39964259750093
TRUE,FALSE,1000,top1,BOT,obs,-503
TRUE,FALSE,1000,top1,BOT,ptpval,0.999988
TRUE,FALSE,1000,top1,BOT,ptmean,-111.59037000000001
TRUE,FALSE,1000,top1,BOT,ptsd,151.6937006083043
TRUE,FALSE,1000,top1,BRA,obs,-381
TRUE,FALSE,1000,top1,BRA,ptpval,0.999773
TRUE,FALSE,1000,top1,BRA,ptmean,-78.086493
TRUE,FALSE,1000,top1,BRA,ptsd,75.26737707093955
TRUE,FALSE,1000,top1,BUL,obs,-261
TRUE,FALSE,1000,top1,BUL,ptpval,0.840653
TRUE,FALSE,1000,top1,BUL,ptmean,-177.585285
TRUE,FALSE,1000,top1,BUL,ptsd,148.40708446408988
TRUE,FALSE,1000,top1,CAN,obs,-341
TRUE,FALSE,1000,top1,CAN,ptpval,0.946331
TRUE,FALSE,1000,top1,CAN,ptmean,-159.351994
TRUE,FALSE,1000,top1,CAN,ptsd,106.34720595272908
TRUE,FALSE,1000,top1,CHI,obs,-529
TRUE,FALSE,1000,top1,CHI,ptpval,0.999997
TRUE,FALSE,1000,top1,CHI,ptmean,-151.20177
TRUE,FALSE,1000,top1,CHI,ptsd,108.76188498741062
TRUE,FALSE,1000,top1,CHN,obs,-137
TRUE,FALSE,1000,top1,CHN,ptpval,0.927762
TRUE,FALSE,1000,top1,CHN,ptmean,-45.892407
TRUE,FALSE,1000,top1,CHN,ptsd,69.35085359451055
TRUE,FALSE,1000,top1,COL,obs,-292
TRUE,FALSE,1000,top1,COL,ptpval,0.999935
TRUE,FALSE,1000,top1,COL,ptmean,-43.20019
TRUE,FALSE,1000,top1,COL,ptsd,54.57737944106731
TRUE,FALSE,1000,top1,CRC,obs,-389
TRUE,FALSE,1000,top1,CRC,ptpval,0.986647
TRUE,FALSE,1000,top1,CRC,ptmean,-116.94263
TRUE,FALSE,1000,top1,CRC,ptsd,123.2586788805764
TRUE,FALSE,1000,top1,CRO,obs,-362
TRUE,FALSE,1000,top1,CRO,ptpval,0.998963
TRUE,FALSE,1000,top1,CRO,ptmean,-130.272484
TRUE,FALSE,1000,top1,CRO,ptsd,83.0216811385393
TRUE,FALSE,1000,top1,CUB,obs,-264
TRUE,FALSE,1000,top1,CUB,ptpval,0.999995
TRUE,FALSE,1000,top1,CUB,ptmean,-59.427696
TRUE,FALSE,1000,top1,CUB,ptsd,64.63325232099109
TRUE,FALSE,1000,top1,CZE,obs,-419
TRUE,FALSE,1000,top1,CZE,ptpval,0.99974
TRUE,FALSE,1000,top1,CZE,ptmean,-173.316637
TRUE,FALSE,1000,top1,CZE,ptsd,92.33026400313102
TRUE,FALSE,1000,top1,DEN,obs,-440
TRUE,FALSE,1000,top1,DEN,ptpval,0.937653
TRUE,FALSE,1000,top1,DEN,ptmean,-269.069998
TRUE,FALSE,1000,top1,DEN,ptsd,120.26831265444372
TRUE,FALSE,1000,top1,DOM,obs,-551
TRUE,FALSE,1000,top1,DOM,ptpval,0.999998
TRUE,FALSE,1000,top1,DOM,ptmean,-183.102558
TRUE,FALSE,1000,top1,DOM,ptsd,104.03932890997811
TRUE,FALSE,1000,top1,ECU,obs,-370
TRUE,FALSE,1000,top1,ECU,ptpval,0.977517
TRUE,FALSE,1000,top1,ECU,ptmean,-107.518026
TRUE,FALSE,1000,top1,ECU,ptsd,145.98237490161992
TRUE,FALSE,1000,top1,EGY,obs,-500
TRUE,FALSE,1000,top1,EGY,ptpval,0.978863
TRUE,FALSE,1000,top1,EGY,ptmean,-281.442778
TRUE,FALSE,1000,top1,EGY,ptsd,149.71371781450105
TRUE,FALSE,1000,top1,ENG,obs,-287
TRUE,FALSE,1000,top1,ENG,ptpval,0.886098
TRUE,FALSE,1000,top1,ENG,ptmean,-158.895738
TRUE,FALSE,1000,top1,ENG,ptsd,112.72961226492734
TRUE,FALSE,1000,top1,ESP,obs,-299
TRUE,FALSE,1000,top1,ESP,ptpval,0.989397
TRUE,FALSE,1000,top1,ESP,ptmean,-153.626878
TRUE,FALSE,1000,top1,ESP,ptsd,79.21488754629102
TRUE,FALSE,1000,top1,EST,obs,-217
TRUE,FALSE,1000,top1,EST,ptpval,0.975503
TRUE,FALSE,1000,top1,EST,ptmean,-70.620736
TRUE,FALSE,1000,top1,EST,ptsd,76.41966175522512
TRUE,FALSE,1000,top1,FRA,obs,-337
TRUE,FALSE,1000,top1,FRA,ptpval,0.985725
TRUE,FALSE,1000,top1,FRA,ptmean,-176.957483
TRUE,FALSE,1000,top1,FRA,ptsd,107.53924727277199
TRUE,FALSE,1000,top1,GEO,obs,-167
TRUE,FALSE,1000,top1,GEO,ptpval,0.979067
TRUE,FALSE,1000,top1,GEO,ptmean,-47.644125
TRUE,FALSE,1000,top1,GEO,ptsd,88.993576868452
TRUE,FALSE,1000,top1,GER,obs,-193
TRUE,FALSE,1000,top1,GER,ptpval,0.989958
TRUE,FALSE,1000,top1,GER,ptmean,-68.732229
TRUE,FALSE,1000,top1,GER,ptsd,49.74576223491225
TRUE,FALSE,1000,top1,GRE,obs,-220
TRUE,FALSE,1000,top1,GRE,ptpval,0.971064
TRUE,FALSE,1000,top1,GRE,ptmean,-73.688021
TRUE,FALSE,1000,top1,GRE,ptsd,69.34216114629591
TRUE,FALSE,1000,top1,HUN,obs,-333
TRUE,FALSE,1000,top1,HUN,ptpval,0.980034
TRUE,FALSE,1000,top1,HUN,ptmean,-160.381914
TRUE,FALSE,1000,top1,HUN,ptsd,93.56664007226475
TRUE,FALSE,1000,top1,INA,obs,-150
TRUE,FALSE,1000,top1,INA,ptpval,0.559156
TRUE,FALSE,1000,top1,INA,ptmean,-97.781562
TRUE,FALSE,1000,top1,INA,ptsd,92.2695518386772
TRUE,FALSE,1000,top1,IND,obs,-183
TRUE,FALSE,1000,top1,IND,ptpval,0.89709
TRUE,FALSE,1000,top1,IND,ptmean,-97.131992
TRUE,FALSE,1000,top1,IND,ptsd,72.55059178049677
TRUE,FALSE,1000,top1,IRI,obs,-203
TRUE,FALSE,1000,top1,IRI,ptpval,0.525828
TRUE,FALSE,1000,top1,IRI,ptmean,-166.850876
TRUE,FALSE,1000,top1,IRI,ptsd,108.0933979492518
TRUE,FALSE,1000,top1,IRQ,obs,-412
TRUE,FALSE,1000,top1,IRQ,ptpval,0.999638
TRUE,FALSE,1000,top1,IRQ,ptmean,-113.028541
TRUE,FALSE,1000,top1,IRQ,ptsd,87.38927230098783
TRUE,FALSE,1000,top1,ISR,obs,-338
TRUE,FALSE,1000,top1,ISR,ptpval,0.984626
TRUE,FALSE,1000,top1,ISR,ptmean,-142.703734
TRUE,FALSE,1000,top1,ISR,ptsd,85.79814340519651
TRUE,FALSE,1000,top1,ITA,obs,-237
TRUE,FALSE,1000,top1,ITA,ptpval,0.860232
TRUE,FALSE,1000,top1,ITA,ptmean,-151.769319
TRUE,FALSE,1000,top1,ITA,ptsd,84.61353856639703
TRUE,FALSE,1000,top1,JOR,obs,-345
TRUE,FALSE,1000,top1,JOR,ptpval,0.874336
TRUE,FALSE,1000,top1,JOR,ptmean,-193.596304
TRUE,FALSE,1000,top1,JOR,ptsd,137.01901510283196
TRUE,FALSE,1000,top1,KAZ,obs,-141
TRUE,FALSE,1000,top1,KAZ,ptpval,0.533342
TRUE,FALSE,1000,top1,KAZ,ptmean,-106.651764
TRUE,FALSE,1000,top1,KAZ,ptsd,98.60463740901255
TRUE,FALSE,1000,top1,KEN,obs,-474
TRUE,FALSE,1000,top1,KEN,ptpval,1
TRUE,FALSE,1000,top1,KEN,ptmean,-81.878324
TRUE,FALSE,1000,top1,KEN,ptsd,82.90216951154376
TRUE,FALSE,1000,top1,KGZ,obs,-386
TRUE,FALSE,1000,top1,KGZ,ptpval,0.974736
TRUE,FALSE,1000,top1,KGZ,ptmean,-101.745337
TRUE,FALSE,1000,top1,KGZ,ptsd,114.7630018616759
TRUE,FALSE,1000,top1,KOR,obs,-395
TRUE,FALSE,1000,top1,KOR,ptpval,0.825256
TRUE,FALSE,1000,top1,KOR,ptmean,-167.206945
TRUE,FALSE,1000,top1,KOR,ptsd,179.01867752961962
TRUE,FALSE,1000,top1,LAT,obs,-338
TRUE,FALSE,1000,top1,LAT,ptpval,0.992619
TRUE,FALSE,1000,top1,LAT,ptmean,-95.753009
TRUE,FALSE,1000,top1,LAT,ptsd,108.30278322341846
TRUE,FALSE,1000,top1,LTU,obs,3
TRUE,FALSE,1000,top1,LTU,ptpval,0.03356
TRUE,FALSE,1000,top1,LTU,ptmean,-44.535577
TRUE,FALSE,1000,top1,LTU,ptsd,62.07337509255444
TRUE,FALSE,1000,top1,MAS,obs,-443
TRUE,FALSE,1000,top1,MAS,ptpval,0.994753
TRUE,FALSE,1000,top1,MAS,ptmean,-170.481395
TRUE,FALSE,1000,top1,MAS,ptsd,177.7063773234109
TRUE,FALSE,1000,top1,MDA,obs,-335
TRUE,FALSE,1000,top1,MDA,ptpval,0.997319
TRUE,FALSE,1000,top1,MDA,ptmean,-101.36017700000001
TRUE,FALSE,1000,top1,MDA,ptsd,107.85638894627114
TRUE,FALSE,1000,top1,MEX,obs,-357
TRUE,FALSE,1000,top1,MEX,ptpval,0.999794
TRUE,FALSE,1000,top1,MEX,ptmean,-109.107056
TRUE,FALSE,1000,top1,MEX,ptsd,94.85831998888517
TRUE,FALSE,1000,top1,MGL,obs,-100
TRUE,FALSE,1000,top1,MGL,ptpval,0.939292
TRUE,FALSE,1000,top1,MGL,ptmean,-19.314912
TRUE,FALSE,1000,top1,MGL,ptsd,52.85535172639056
TRUE,FALSE,1000,top1,NED,obs,-388
TRUE,FALSE,1000,top1,NED,ptpval,0.963639
TRUE,FALSE,1000,top1,NED,ptmean,-232.487122
TRUE,FALSE,1000,top1,NED,ptsd,108.48539477384968
TRUE,FALSE,1000,top1,NEP,obs,-559
TRUE,FALSE,1000,top1,NEP,ptpval,0.999998
TRUE,FALSE,1000,top1,NEP,ptmean,-200.421821
TRUE,FALSE,1000,top1,NEP,ptsd,117.72389686448463
TRUE,FALSE,1000,top1,NOR,obs,-670
TRUE,FALSE,1000,top1,NOR,ptpval,0.982438
TRUE,FALSE,1000,top1,NOR,ptmean,-420.340375
TRUE,FALSE,1000,top1,NOR,ptsd,173.27902987806
TRUE,FALSE,1000,top1,PER,obs,-263
TRUE,FALSE,1000,top1,PER,ptpval,0.92637
TRUE,FALSE,1000,top1,PER,ptmean,-97.442063
TRUE,FALSE,1000,top1,PER,ptsd,103.53170786825937
TRUE,FALSE,1000,top1,PHI,obs,-388
TRUE,FALSE,1000,top1,PHI,ptpval,0.999999
TRUE,FALSE,1000,top1,PHI,ptmean,-60.232086
TRUE,FALSE,1000,top1,PHI,ptsd,73.12560392531844
TRUE,FALSE,1000,top1,POL,obs,-348
TRUE,FALSE,1000,top1,POL,ptpval,0.999972
TRUE,FALSE,1000,top1,POL,ptmean,-112.607779
TRUE,FALSE,1000,top1,POL,ptsd,84.28027686743918
TRUE,FALSE,1000,top1,POR,obs,-418
TRUE,FALSE,1000,top1,POR,ptpval,0.971649
TRUE,FALSE,1000,top1,POR,ptmean,-214.050351
TRUE,FALSE,1000,top1,POR,ptsd,123.41389270566636
TRUE,FALSE,1000,top1,ROU,obs,-215
TRUE,FALSE,1000,top1,ROU,ptpval,0.968706
TRUE,FALSE,1000,top1,ROU,ptmean,-89.790101
TRUE,FALSE,1000,top1,ROU,ptsd,67.09843355555753
TRUE,FALSE,1000,top1,RSA,obs,-467
TRUE,FALSE,1000,top1,RSA,ptpval,0.999242
TRUE,FALSE,1000,top1,RSA,ptmean,-117.944934
TRUE,FALSE,1000,top1,RSA,ptsd,109.47023392442233
TRUE,FALSE,1000,top1,RUS,obs,-205
TRUE,FALSE,1000,top1,RUS,ptpval,0.999998
TRUE,FALSE,1000,top1,RUS,ptmean,-31.608626
TRUE,FALSE,1000,top1,RUS,ptsd,34.41919977386801
TRUE,FALSE,1000,top1,SGP,obs,-103
TRUE,FALSE,1000,top1,SGP,ptpval,0.523969
TRUE,FALSE,1000,top1,SGP,ptmean,-142.182825
TRUE,FALSE,1000,top1,SGP,ptsd,135.2206847218759
TRUE,FALSE,1000,top1,SLO,obs,-330
TRUE,FALSE,1000,top1,SLO,ptpval,0.98477
TRUE,FALSE,1000,top1,SLO,ptmean,-139.162458
TRUE,FALSE,1000,top1,SLO,ptsd,98.5264607243237
TRUE,FALSE,1000,top1,SRB,obs,-256
TRUE,FALSE,1000,top1,SRB,ptpval,0.996142
TRUE,FALSE,1000,top1,SRB,ptmean,-100.192877
TRUE,FALSE,1000,top1,SRB,ptsd,64.75036097252367
TRUE,FALSE,1000,top1,SRI,obs,-426
TRUE,FALSE,1000,top1,SRI,ptpval,0.999679
TRUE,FALSE,1000,top1,SRI,ptmean,-124.693963
TRUE,FALSE,1000,top1,SRI,ptsd,174.91147123724446
TRUE,FALSE,1000,top1,SUI,obs,-325
TRUE,FALSE,1000,top1,SUI,ptpval,0.950765
TRUE,FALSE,1000,top1,SUI,ptmean,-186.511197
TRUE,FALSE,1000,top1,SUI,ptsd,102.94834654810755
TRUE,FALSE,1000,top1,SVK,obs,-251
TRUE,FALSE,1000,top1,SVK,ptpval,0.867185
TRUE,FALSE,1000,top1,SVK,ptmean,-142.850107
TRUE,FALSE,1000,top1,SVK,ptsd,85.47947478681166
TRUE,FALSE,1000,top1,SWE,obs,-222
TRUE,FALSE,1000,top1,SWE,ptpval,0.396132
TRUE,FALSE,1000,top1,SWE,ptmean,-238.363907
TRUE,FALSE,1000,top1,SWE,ptsd,103.47930983855137
TRUE,FALSE,1000,top1,THA,obs,-631
TRUE,FALSE,1000,top1,THA,ptpval,0.999983
TRUE,FALSE,1000,top1,THA,ptmean,-134.732859
TRUE,FALSE,1000,top1,THA,ptsd,142.6280819945912
TRUE,FALSE,1000,top1,TUR,obs,-169
TRUE,FALSE,1000,top1,TUR,ptpval,0.775773
TRUE,FALSE,1000,top1,TUR,ptmean,-95.189953
TRUE,FALSE,1000,top1,TUR,ptsd,87.81172250762633
TRUE,FALSE,1000,top1,UAE,obs,-777
TRUE,FALSE,1000,top1,UAE,ptpval,0.999473
TRUE,FALSE,1000,top1,UAE,ptmean,-147.69861
TRUE,FALSE,1000,top1,UAE,ptsd,301.27579021748437
TRUE,FALSE,1000,top1,UKR,obs,-131
TRUE,FALSE,1000,top1,UKR,ptpval,0.99106
TRUE,FALSE,1000,top1,UKR,ptmean,-34.781138
TRUE,FALSE,1000,top1,UKR,ptsd,34.72645794422226
TRUE,FALSE,1000,top1,USA,obs,-400
TRUE,FALSE,1000,top1,USA,ptpval,0.998806
TRUE,FALSE,1000,top1,USA,ptmean,-150.976613
TRUE,FALSE,1000,top1,USA,ptsd,97.81320959600602
TRUE,FALSE,1000,top1,UZB,obs,-243
TRUE,FALSE,1000,top1,UZB,ptpval,0.934653
TRUE,FALSE,1000,top1,UZB,ptmean,-91.579076
TRUE,FALSE,1000,top1,UZB,ptsd,93.49690037994101
TRUE,FALSE,1000,top1,VEN,obs,-542
TRUE,FALSE,1000,top1,VEN,ptpval,0.999911
TRUE,FALSE,1000,top1,VEN,ptmean,-209.717651
TRUE,FALSE,1000,top1,VEN,ptsd,128.2944570412531
