metric,juniors,inactives,floor,fed,yP,yPEA,E,A,weight
top10,FALSE,TRUE,1600,BUL,154.53953439999992,158.10702133373653,159.8,-4.100000000000001,6.853920847015168e-4
top10,FALSE,TRUE,1600,CAN,154.21791920000007,159.92968720405725,221.5,-3.799999999999997,5.006245097950806e-4
top10,FALSE,TRUE,1600,CHI,143.40584480000007,151.86285958000605,274.20000000000005,-1.2999999999999972,5.129936364028229e-4
top10,FALSE,TRUE,1600,CHN,117.77459689999972,122.8875852419637,208.2,-4.199999999999999,4.7779251772153583e-4
top10,FALSE,TRUE,1600,COL,137.02961149999967,144.30545706123578,181,3.3000000000000043,6.262654652082843e-4
top10,FALSE,TRUE,1600,CRO,118.27226930000009,132.31597157648042,413.6,1.2000000000000028,5.244128670505738e-4
top10,FALSE,TRUE,1600,CUB,182.34732530000014,186.77438192868703,182.3,-3.799999999999997,7.641846183650095e-4
top10,FALSE,TRUE,1600,CZE,68.30078189999989,83.02289391920489,367.19999999999993,6.600000000000001,5.274223332007651e-4
top10,FALSE,TRUE,1600,DEN,38.23331370000017,41.67644300611447,182.09999999999997,-6.200000000000003,3.5886282708808893e-4
top10,FALSE,TRUE,1600,ECU,114.53272690000018,118.52645375702025,64.7,4.600000000000001,7.033421145097937e-4
top10,FALSE,TRUE,1600,EGY,100.7926887000001,110.62163758874897,133.40000000000003,13.400000000000002,4.1125038585004635e-4
top10,FALSE,TRUE,1600,ENG,45.29475539999993,52.27199947124271,186.79999999999998,2.1000000000000014,4.098819333676603e-4
top10,FALSE,TRUE,1600,ESP,77.11196659999987,83.26441258774754,251.1,-5.100000000000001,6.398369161642387e-4
top10,FALSE,TRUE,1600,EST,163.9190546000001,166.3134399262203,150.10000000000002,-6.200000000000003,4.671966188172104e-4
top10,FALSE,TRUE,1600,FRA,82.80834319999997,85.9681096001386,90.20000000000005,0.5,5.392414929977e-4
top10,FALSE,TRUE,1600,GEO,91.20060470000008,92.09210080363746,-31.200000000000045,4.700000000000003,7.242392010124682e-4
top10,FALSE,TRUE,1600,GER,111.54695830000011,112.27166531036077,150.10000000000002,-10.299999999999997,0.0010619572925455838
top10,FALSE,TRUE,1600,GRE,108.25395220000027,115.81534671074706,250.60000000000002,-1.6000000000000014,4.2705300649761293e-4
top10,FALSE,TRUE,1600,HUN,-3.073537500000043,2.686965217407022,229.2,-4.299999999999997,4.913163123310018e-4
top10,FALSE,TRUE,1600,INA,64.42397789999981,66.29247827489384,50.80000000000001,0.5,5.450078475119571e-4
top10,FALSE,TRUE,1600,IND,24.634614300000038,25.280612233333287,4.7999999999999545,1.1999999999999993,3.691788989974e-4
top10,FALSE,TRUE,1600,IRI,7.410732700000096,19.879799083798787,416.5,-2.900000000000002,3.726509305968752e-4
top10,FALSE,TRUE,1600,ISR,82.28543699999994,90.78512072491651,217.10000000000002,3.3999999999999986,4.5749705649519054e-4
top10,FALSE,TRUE,1600,ITA,41.55602439999984,49.10455405171549,217.90000000000003,1,6.222273803526386e-4
top10,FALSE,TRUE,1600,KAZ,110.12964630000016,112.99209017299911,10.299999999999983,6.200000000000003,4.8028748911894666e-4
top10,FALSE,TRUE,1600,LAT,157.03243569999992,168.15609821672868,400.29999999999995,-4.899999999999999,3.0720091764991627e-4
top10,FALSE,TRUE,1600,LTU,95.6141122999997,100.67296628086903,164.29999999999998,-0.8000000000000043,4.687810281448829e-4
top10,FALSE,TRUE,1600,MAS,50.77588639999985,52.855049613015396,-13.599999999999994,6.200000000000003,3.315921903092663e-4
top10,FALSE,TRUE,1600,MDA,153.80469249999987,163.0614382854025,240.2,3.3999999999999986,3.5910166664385195e-4
top10,FALSE,TRUE,1600,MEX,203.86512070000035,208.49483279555201,43.10000000000002,7.899999999999999,6.22591980400193e-4
top10,FALSE,TRUE,1600,MGL,97.82843580000018,100.82682319679891,106.4,-1.2000000000000028,2.386195240176059e-4
top10,FALSE,TRUE,1600,NED,82.54164439999983,93.46636437770067,332.1,0.10000000000000142,5.832616162051802e-4
top10,FALSE,TRUE,1600,NOR,75.63310159999997,82.92059329741029,308.09999999999997,-6.899999999999999,3.0504966014380773e-4
top10,FALSE,TRUE,1600,PER,102.43852939999977,112.39079443277343,298.70000000000005,0.3999999999999986,2.762430477178781e-4
top10,FALSE,TRUE,1600,PHI,170.65422369999985,179.24045707613317,142.70000000000002,9.600000000000001,5.124510696034326e-4
top10,FALSE,TRUE,1600,POL,119.49456230000015,123.70701612566455,150.90000000000003,-1.7999999999999972,6.125648261857402e-4
top10,FALSE,TRUE,1600,POR,82.8359112,87.6052693049963,133.1,1,4.153770866731777e-4
top10,FALSE,TRUE,1600,ROU,97.37494619999993,104.14632468089886,200.40000000000003,0.5,6.386078691794984e-4
top10,FALSE,TRUE,1600,RSA,65.15324050000004,73.72691021708576,153.5,8.7,2.756171239566297e-4
top10,FALSE,TRUE,1600,RUS,129.1427619000002,131.72723903403758,21.69999999999999,4.600000000000001,9.585456230222619e-4
top10,FALSE,TRUE,1600,SLO,135.59302300000007,137.36624347246004,-54,8.700000000000003,4.4779228004934875e-4
top10,FALSE,TRUE,1600,SRB,91.56840539999985,98.66241792685445,217.70000000000002,-0.10000000000000142,9.004390300531458e-4
top10,FALSE,TRUE,1600,SRI,90.12245319999991,97.79219059585546,78.7,12.5,3.4376609567525647e-4
top10,FALSE,TRUE,1600,SUI,21.587521400000185,25.156528256577282,108.90000000000003,0,4.2162760389155796e-4
top10,FALSE,TRUE,1600,SVK,-1.8264639000000216,7.99434669530662,242.50000000000003,4.600000000000001,5.39282215568522e-4
top10,FALSE,TRUE,1600,SWE,41.27043880000019,48.429023543458754,281.8,-5.100000000000001,4.509333611581966e-4
top10,FALSE,TRUE,1600,TKM,180.93990610000026,185.1862244564385,174.29999999999998,-3.6000000000000014,4.18259154694254e-4
top10,FALSE,TRUE,1600,TUR,72.88579899999996,79.6467361446589,247.30000000000007,-3.3000000000000043,2.585345763750195e-4
top10,FALSE,TRUE,1600,UKR,123.04235769999998,132.42424771371282,263.90000000000003,1.7999999999999972,8.19215544845144e-4
top10,FALSE,TRUE,1600,USA,88.81031120000017,96.101565623052025,310.69999999999993,-7.099999999999998,5.37156830159991e-4
top10,FALSE,TRUE,1600,UZB,166.60534520000007,166.54726391254306,-5.5,0.30000000000000426,3.779131093823764e-4
top10,FALSE,TRUE,1600,VEN,154.1804749,162.93730641212557,241.1,2.0999999999999943,4.88981331963008e-4
top10,FALSE,TRUE,1600,VIE,200.01296749999992,201.45929883869692,57.80000000000001,-1.1000000000000014,2.736620359195193e-4
top10,TRUE,FALSE,1000,ALG,235.32231719999982,196.16456003797651,97.80000000000001,6.100000000000001,1.5680334235988082e-4
top10,TRUE,FALSE,1000,ANG,349.80791750000014,267.725326897252,59.19999999999999,13.5,2.4193199450827884e-4
top10,TRUE,FALSE,1000,ARG,104.77812430000023,91.63649531872228,144.7,1.5,2.6679708238868484e-4
top10,TRUE,FALSE,1000,ARM,157.76486450000013,133.40183588836467,203,3.1000000000000014,2.3320078360645826e-4
top10,TRUE,FALSE,1000,AUS,138.11073149999999,174.6142543756098,279.6,-7.5,1.7529642305470154e-4
top10,TRUE,FALSE,1000,AUT,100.11319259999976,23.70944694633083,68.59999999999997,12.5,5.457535902321138e-4
top10,TRUE,FALSE,1000,AZE,140.03927030000028,93.0982466786676,78.90000000000003,7.5,2.2473681073765505e-4
top10,TRUE,FALSE,1000,BAN,150.3360265999999,136.30904721727393,216,1.3000000000000043,2.466433110862077e-4
top10,TRUE,FALSE,1000,BEL,205.14114260000002,133.56687400876976,209.4,11,3.568134550033453e-4
top10,TRUE,FALSE,1000,BIH,249.9641789000001,200.72707695740115,219.1,7.200000000000003,2.872255846613193e-4
top10,TRUE,FALSE,1000,BLR,208.67316339999977,152.4856902930535,355.59999999999997,7.700000000000003,1.7562658911623658e-4
top10,TRUE,FALSE,1000,BOL,217.84183159999992,179.56969846912926,-14.400000000000006,6.5,2.1798238113873676e-4
top10,TRUE,FALSE,1000,BOT,259.6316603000001,210.1090131712804,44.900000000000006,8.100000000000001,2.043891501796747e-4
top10,TRUE,FALSE,1000,BRA,277.0803744,216.58698483105488,53.69999999999999,9.899999999999999,3.063768182500654e-4
top10,TRUE,FALSE,1000,BUL,79.22764549999991,23.743744057532886,45.19999999999999,9.100000000000001,3.4212244986892183e-4
top10,TRUE,FALSE,1000,CAN,135.50457319999987,53.33118079861852,144.09999999999997,13.100000000000001,2.2507034321143227e-4
top10,TRUE,FALSE,1000,CHI,259.0791275999999,226.45535690219353,200.50000000000003,4.5,2.9616516825654556e-4
top10,TRUE,FALSE,1000,CHN,124.5800229,94.97595937047737,15,4.900000000000002,3.6027222195348524e-4
top10,TRUE,FALSE,1000,COL,172.69185019999975,134.35193313478447,110.60000000000002,5.900000000000002,4.58263730304225e-4
top10,TRUE,FALSE,1000,CRC,170.4451767999999,90.75655884917056,79.19999999999999,13,1.4417505811149115e-4
top10,TRUE,FALSE,1000,CRO,154.77906969999978,130.355672560745,307.3,2.5999999999999943,4.166467716813897e-4
top10,TRUE,FALSE,1000,CUB,225.8431624999999,207.59014510602339,156.70000000000005,2.3000000000000007,7.320854870542243e-4
top10,TRUE,FALSE,1000,CZE,143.1770282000002,101.25153996334743,254.19999999999993,5.800000000000004,4.982759501951684e-4
top10,TRUE,FALSE,1000,DEN,47.692068100000085,52.88069715640249,189.79999999999995,-1.8000000000000043,3.0463936578181206e-4
top10,TRUE,FALSE,1000,DOM,265.8773603000001,210.05677746844862,118.1,8.799999999999997,2.7393652889121914e-4
top10,TRUE,FALSE,1000,ECU,235.8395457,167.58645479544342,-6.900000000000006,11.5,1.3105457340375828e-4
top10,TRUE,FALSE,1000,EGY,221.19920800000017,140.27136326784807,183.1,12.700000000000003,2.9725106000453124e-4
top10,TRUE,FALSE,1000,ENG,134.95019819999982,86.42985695710254,112.70000000000002,7.600000000000001,2.8229030808969697e-4
top10,TRUE,FALSE,1000,ESP,156.04459609999984,159.80030026140943,95.89999999999998,-1.1000000000000014,6.767842552027962e-4
top10,TRUE,FALSE,1000,EST,160.937963,148.28968573285158,148.20000000000002,1.3999999999999986,2.161194895587516e-4
top10,TRUE,FALSE,1000,FRA,136.0721057999999,152.36117304681744,156.10000000000002,-3.5,5.698991355965955e-4
top10,TRUE,FALSE,1000,GEO,103.28654419999964,62.812319612949786,-0.0999999999999659,6.800000000000001,4.5622010943078243e-4
top10,TRUE,FALSE,1000,GER,139.50528760000014,174.71486290046374,78.69999999999999,-6.299999999999997,0.0010353656100526322
top10,TRUE,FALSE,1000,GRE,205.4255238000001,190.12734107671184,96.10000000000002,2.1000000000000014,3.474992142126779e-4
top10,TRUE,FALSE,1000,HUN,96.55664470000019,120.76900099979132,129.3,-4.700000000000003,4.670158890796114e-4
top10,TRUE,FALSE,1000,INA,94.95588479999998,47.33385860906955,61.400000000000006,7.699999999999999,4.220299784173308e-4
top10,TRUE,FALSE,1000,IND,105.81673290000018,96.55209239477993,-49.80000000000007,1.8000000000000007,5.318375453784845e-4
top10,TRUE,FALSE,1000,IRI,57.39606740000008,39.632669394289934,283.00000000000006,1.5999999999999979,2.682471155424854e-4
top10,TRUE,FALSE,1000,IRQ,252.7736243,171.2523937304295,121.70000000000002,13.100000000000001,3.1066410106485244e-4
top10,TRUE,FALSE,1000,ISR,118.23218570000012,59.52691630944477,135.40000000000003,9.199999999999996,2.8684449832961804e-4
top10,TRUE,FALSE,1000,ITA,91.65304899999992,71.64179743923809,176.20000000000005,2.5,4.99510461699306e-4
top10,TRUE,FALSE,1000,JOR,246.60313409999998,169.40720402085606,136.70000000000002,12.3,1.2351004111119067e-4
top10,TRUE,FALSE,1000,KAZ,39.437570600000015,-9.391880952715972,-19.80000000000001,8.3,3.089064075648347e-4
top10,TRUE,FALSE,1000,KEN,315.3665070000001,203.22594236456575,48.900000000000006,18.599999999999998,2.8836066511700616e-4
top10,TRUE,FALSE,1000,KGZ,226.99906520000008,157.2201078091813,86.4,11.299999999999997,8.599620225350604e-5
top10,TRUE,FALSE,1000,KOR,262.6812350000001,227.73973626516232,96.1,5.400000000000002,6.961056428360111e-5
top10,TRUE,FALSE,1000,LAT,149.35348979999975,125.78655307940487,421,1.9000000000000057,2.352994344340327e-4
top10,TRUE,FALSE,1000,LTU,106.68119070000003,114.14706130865031,254.7,-2.5,2.0138525023819117e-4
top10,TRUE,FALSE,1000,MAS,161.39512920000013,98.56044647032569,-9,10.599999999999998,1.857774195280518e-4
top10,TRUE,FALSE,1000,MDA,182.7191045999999,152.26935626469876,248.5,3.8999999999999986,1.4545763716565491e-4
top10,TRUE,FALSE,1000,MEX,237.44832099999996,173.61688162829674,-36.10000000000002,10.899999999999999,4.1937831994049476e-4
top10,TRUE,FALSE,1000,MGL,149.2718965999999,125.68599721568546,-7.699999999999989,4,4.06597180989039e-4
top10,TRUE,FALSE,1000,NED,62.00929709999997,54.44906750655572,361.90000000000003,-0.5,4.631070961614896e-4
top10,TRUE,FALSE,1000,NEP,277.63629069999985,243.62535720607318,227.7,4.600000000000001,3.4685646299826477e-4
top10,TRUE,FALSE,1000,NOR,98.4281084999999,125.00477582480892,232.09999999999997,-5.600000000000001,1.9633561402958874e-4
top10,TRUE,FALSE,1000,PER,300.3180051,226.69677208940982,95.69999999999999,11.899999999999999,1.2852106551858859e-4
top10,TRUE,FALSE,1000,PHI,263.22633640000026,188.2047023130662,143.79999999999998,11.900000000000002,3.6290472660123463e-4
top10,TRUE,FALSE,1000,POL,167.9693030999999,137.29278557297042,-9.5,5.200000000000003,5.639112393166718e-4
top10,TRUE,FALSE,1000,POR,166.74987460000006,76.58545845630172,70.99999999999997,14.8,2.2251550367817255e-4
top10,TRUE,FALSE,1000,ROU,125.91013640000023,106.37927190284907,159.7,2.5,4.903878589413025e-4
top10,TRUE,FALSE,1000,RSA,268.00425099999995,231.7819937252384,99.20000000000002,5.599999999999998,1.8893747118751156e-4
top10,TRUE,FALSE,1000,RUS,172.55290930000018,160.98136561563115,-31.899999999999977,2.099999999999998,0.0010575287497788803
top10,TRUE,FALSE,1000,SGP,182.93742489999988,99.49332717246448,167.3,13.2,8.022925133539898e-5
top10,TRUE,FALSE,1000,SLO,112.3819178000002,32.585625934453205,-142,14.100000000000001,3.5919955814718547e-4
top10,TRUE,FALSE,1000,SRB,88.49933589999989,84.48764968936815,96.89999999999998,0.19999999999999574,7.43505149718967e-4
top10,TRUE,FALSE,1000,SRI,238.60209240000017,204.69305919229396,224.2,4.599999999999998,2.695505114720342e-4
top10,TRUE,FALSE,1000,SUI,97.97527390000016,66.28980672453598,45.60000000000002,5.099999999999994,3.7417898766242246e-4
top10,TRUE,FALSE,1000,SVK,28.513256900000187,36.83295012026595,327.59999999999997,-3,4.520614658195212e-4
top10,TRUE,FALSE,1000,SWE,94.37856289999996,75.42811958974832,201.09999999999997,2.200000000000003,3.837020326094136e-4
top10,TRUE,FALSE,1000,THA,364.8560352999999,350.64804882441814,79.10000000000001,2,1.4668567673418922e-4
top10,TRUE,FALSE,1000,TUR,166.26968530000028,131.31071794466757,96.70000000000005,5.399999999999999,3.3400016769646965e-4
top10,TRUE,FALSE,1000,UAE,427.4245164,361.897301936766,1.6999999999999886,11,4.845196849978475e-5
top10,TRUE,FALSE,1000,UKR,148.4127108999999,119.05584586445082,47.40000000000009,4.699999999999999,6.59636790925133e-4
top10,TRUE,FALSE,1000,USA,131.4503907,102.67339959194112,170.60000000000002,4,3.787118129368895e-4
top10,TRUE,FALSE,1000,UZB,180.63019179999966,167.39275903570427,107.10000000000002,1.6999999999999993,1.4656088894155126e-4
top10,TRUE,FALSE,1000,VEN,203.96481229999995,186.03441712577037,227.4,1.8999999999999986,3.730624807572955e-4
top10,TRUE,FALSE,1000,VIE,174.23794900000001,169.01829016817337,97.5,0.3999999999999986,2.1962024672109414e-4
top10,TRUE,FALSE,1000,ZAM,382.6481957000002,334.5047487012662,120.19999999999999,7.5000000000000036,2.729876982319767e-4
top10,TRUE,FALSE,1000,ZIM,381.5987484000002,327.62665427445785,95.5,8.600000000000001,1.5978737235560717e-4
top10,TRUE,FALSE,1400,ARG,64.0002413000002,67.61375994057448,144.7,1.5,2.44902906135854e-4
top10,TRUE,FALSE,1400,ARM,159.5112806000002,161.67215511175607,203,3.1000000000000014,2.2841271065023524e-4
top10,TRUE,FALSE,1400,AUS,17.97793150000001,55.336685668564215,279.6,-7.5,1.7384687600518426e-4
top10,TRUE,FALSE,1400,AUT,70.72911159999981,38.00387462856947,68.59999999999997,12.5,5.551384510260179e-4
top10,TRUE,FALSE,1400,AZE,126.56971690000026,109.01990055683699,78.90000000000003,7.5,1.9500738314243656e-4
top10,TRUE,FALSE,1400,BEL,153.06102220000002,132.49758527461177,209.4,11,3.3917256948518074e-4
top10,TRUE,FALSE,1400,BLR,142.21039179999977,139.36539790275882,355.59999999999997,7.700000000000003,1.778495927268911e-4
top10,TRUE,FALSE,1400,BOL,132.0477138999999,112.26385947599009,-14.400000000000006,6.5,1.5666657141091156e-4
top10,TRUE,FALSE,1400,BRA,225.38869219999998,199.43542752684084,53.69999999999999,9.899999999999999,2.980492983563755e-4
top10,TRUE,FALSE,1400,BUL,63.983442599999904,39.89751691201573,45.19999999999999,9.100000000000001,3.401967748217645e-4
top10,TRUE,FALSE,1400,CAN,47.55483589999989,17.248600483777118,144.09999999999997,13.100000000000001,1.971510210626127e-4
top10,TRUE,FALSE,1400,CHI,178.6285908999999,176.56156557761213,200.50000000000003,4.5,2.671871480943167e-4
top10,TRUE,FALSE,1400,CHN,115.79188430000002,102.30654247701966,15,4.900000000000002,3.903253789555027e-4
top10,TRUE,FALSE,1400,COL,135.75263369999976,124.62841658826602,110.60000000000002,5.900000000000002,3.930414744429691e-4
top10,TRUE,FALSE,1400,CRO,117.96319109999979,127.34779737954517,307.3,2.5999999999999943,4.010737687888508e-4
top10,TRUE,FALSE,1400,CUB,223.67003219999987,225.60960455383406,156.70000000000005,2.3000000000000007,6.803969184190269e-4
top10,TRUE,FALSE,1400,CZE,108.70283170000016,105.80536660065195,254.19999999999993,5.800000000000004,4.8551757732349617e-4
top10,TRUE,FALSE,1400,DEN,15.399686200000133,31.145361636788586,189.79999999999995,-1.8000000000000043,2.6448419850875045e-4
top10,TRUE,FALSE,1400,ECU,181.5699016,147.5941665569062,-6.900000000000006,11.5,1.1657053849570369e-4
top10,TRUE,FALSE,1400,EGY,165.52845980000012,138.54567507845297,183.1,12.700000000000003,2.4409375533957813e-4
top10,TRUE,FALSE,1400,ENG,102.14577999999983,86.17145870226447,112.70000000000002,7.600000000000001,2.69281178175637e-4
top10,TRUE,FALSE,1400,ESP,107.91961019999985,116.43195471686181,95.89999999999998,-1.1000000000000014,5.598914119199261e-4
top10,TRUE,FALSE,1400,FRA,94.19999339999993,113.04971323120651,156.10000000000002,-3.5,5.186378800710451e-4
top10,TRUE,FALSE,1400,GEO,89.33657259999966,69.46648787407996,-0.0999999999999659,6.800000000000001,4.894050465574803e-4
top10,TRUE,FALSE,1400,GER,127.55905410000014,150.31155692777006,78.69999999999999,-6.299999999999997,9.951791969138358e-4
top10,TRUE,FALSE,1400,GRE,144.5519383000001,143.7273059598482,96.10000000000002,2.1000000000000014,3.414031288073123e-4
top10,TRUE,FALSE,1400,HUN,68.48102160000019,89.35541636239498,129.3,-4.700000000000003,4.532520103263809e-4
top10,TRUE,FALSE,1400,INA,83.81663829999997,64.71560672289024,61.400000000000006,7.699999999999999,3.683060917172853e-4
top10,TRUE,FALSE,1400,IND,66.5255962000002,58.51562870060681,-49.80000000000007,1.8000000000000007,4.5864190810534215e-4
top10,TRUE,FALSE,1400,IRI,-15.534328599999924,-4.571161489299253,283.00000000000006,1.5999999999999979,2.2256001704446817e-4
top10,TRUE,FALSE,1400,ISR,86.00486190000015,66.61081645508023,135.40000000000003,9.199999999999996,2.4806786105237066e-4
top10,TRUE,FALSE,1400,ITA,34.933501099999944,37.36629531762781,176.20000000000005,2.5,4.147696447585827e-4
top10,TRUE,FALSE,1400,KAZ,19.480478000000005,-5.860019406115043,-19.80000000000001,8.3,2.6815052562704e-4
top10,TRUE,FALSE,1400,LAT,125.73767289999972,143.44966022204596,421,1.9000000000000057,2.1530311357493388e-4
top10,TRUE,FALSE,1400,LTU,55.57853770000003,76.95514741254026,254.7,-2.5,2.1124779768309166e-4
top10,TRUE,FALSE,1400,MAS,46.30813410000013,14.845496275819706,-9,10.599999999999998,1.722998388488185e-4
top10,TRUE,FALSE,1400,MDA,161.8607260999999,164.19869872432093,248.5,3.8999999999999986,1.5008995826345403e-4
top10,TRUE,FALSE,1400,MEX,214.99162909999995,181.15520162670853,-36.10000000000002,10.899999999999999,3.989056183290434e-4
top10,TRUE,FALSE,1400,MGL,114.42187619999991,102.31137742800193,-7.699999999999989,4,3.646944529106846e-4
top10,TRUE,FALSE,1400,NED,46.001618399999984,67.45905277259638,361.90000000000003,-0.5,4.2485549710128925e-4
top10,TRUE,FALSE,1400,NOR,59.77434779999987,88.95809522868473,232.09999999999997,-5.600000000000001,1.9590284553062677e-4
top10,TRUE,FALSE,1400,PER,157.14071649999994,127.66564679033871,95.69999999999999,11.899999999999999,1.4415201543476204e-4
top10,TRUE,FALSE,1400,PHI,256.24782780000027,229.4305263174012,143.79999999999998,11.900000000000002,3.775557838857829e-4
top10,TRUE,FALSE,1400,POL,134.0692428999999,118.35377457531729,-9.5,5.200000000000003,5.419630192718482e-4
top10,TRUE,FALSE,1400,ROU,91.43723970000019,92.95832548214935,159.7,2.5,4.068791335188105e-4
top10,TRUE,FALSE,1400,RUS,149.19541140000018,141.29813180280138,-31.899999999999977,2.099999999999998,9.36758839864273e-4
top10,TRUE,FALSE,1400,SLO,114.11072660000019,65.07476075428335,-142,14.100000000000001,3.020013027691782e-4
top10,TRUE,FALSE,1400,SRB,75.51655179999992,80.28651505203916,96.89999999999998,0.19999999999999574,7.216342815832458e-4
top10,TRUE,FALSE,1400,SRI,193.69449330000018,192.644886950414,224.2,4.599999999999998,2.6675676814563585e-4
top10,TRUE,FALSE,1400,SUI,51.10443390000012,38.7256450701355,45.60000000000002,5.099999999999994,3.2379260031830043e-4
top10,TRUE,FALSE,1400,SVK,-9.97751659999983,16.887816100085555,327.59999999999997,-3,4.2252857989211797e-4
top10,TRUE,FALSE,1400,SWE,32.54127460000001,37.22629734200836,201.09999999999997,2.200000000000003,3.0097708365048944e-4
top10,TRUE,FALSE,1400,TUR,114.19221280000028,103.76057975462675,96.70000000000005,5.399999999999999,3.069265533753942e-4
top10,TRUE,FALSE,1400,UKR,131.37153219999988,120.26070595573158,47.40000000000009,4.699999999999999,6.425748458509664e-4
top10,TRUE,FALSE,1400,USA,108.83995440000001,106.5814322368416,170.60000000000002,4,3.401787449616448e-4
top10,TRUE,FALSE,1400,UZB,98.66756749999968,99.61924426704438,107.10000000000002,1.6999999999999993,1.4525354449387636e-4
top10,TRUE,FALSE,1400,VEN,147.90551179999994,154.92012014576275,227.4,1.8999999999999986,2.4680143778204873e-4
top10,TRUE,FALSE,1400,VIE,151.75859350000002,155.9774580442846,97.5,0.3999999999999986,1.965418902430694e-4
top10,TRUE,FALSE,1600,ARG,72.4218893000002,89.05995159296174,144.7,1.5,2.377203194363756e-4
top10,TRUE,FALSE,1600,ARM,153.75170800000018,175.42455225743277,203,3.1000000000000014,1.7736104149147048e-4
top10,TRUE,FALSE,1600,AUT,75.86584659999977,63.99514926795761,68.59999999999997,12.5,4.475219984967048e-4
top10,TRUE,FALSE,1600,AZE,110.44929890000029,108.32204775620279,78.90000000000003,7.5,2.434260642569556e-4
top10,TRUE,FALSE,1600,BEL,106.33214630000009,115.61141665445155,209.4,11,2.964901479065856e-4
top10,TRUE,FALSE,1600,BRA,188.47921759999997,178.99408133921162,53.69999999999999,9.899999999999999,3.277336849319302e-4
top10,TRUE,FALSE,1600,BUL,51.8460783999999,42.57673090855481,45.19999999999999,9.100000000000001,3.358207094851791e-4
top10,TRUE,FALSE,1600,CHI,178.41797359999993,197.4134781559398,200.50000000000003,4.5,2.589974997940518e-4
top10,TRUE,FALSE,1600,CHN,121.2961108,115.06890945252353,15,4.900000000000002,4.2146370179816316e-4
top10,TRUE,FALSE,1600,COL,125.59545559999978,130.34558605793424,110.60000000000002,5.900000000000002,3.8113020013168784e-4
top10,TRUE,FALSE,1600,CRO,93.3468919999998,129.66262678161004,307.3,2.5999999999999943,4.2277683593798185e-4
top10,TRUE,FALSE,1600,CUB,201.6966969999999,218.5822213289705,156.70000000000005,2.3000000000000007,5.733668027186486e-4
top10,TRUE,FALSE,1600,CZE,89.47751590000018,113.40176841961193,254.19999999999993,5.800000000000004,4.8392061461035706e-4
top10,TRUE,FALSE,1600,ENG,68.18583669999981,70.36466145724076,112.70000000000002,7.600000000000001,2.60872262374036e-4
top10,TRUE,FALSE,1600,ESP,84.87954149999985,99.41624992094539,95.89999999999998,-1.1000000000000014,5.477283982219656e-4
top10,TRUE,FALSE,1600,FRA,73.33835429999993,99.86545589145973,156.10000000000002,-3.5,4.7020004313213306e-4
top10,TRUE,FALSE,1600,GEO,103.13145279999964,91.72119232708414,-0.0999999999999659,6.800000000000001,5.555486042647882e-4
top10,TRUE,FALSE,1600,GER,108.92078280000013,129.89631626272165,78.69999999999999,-6.299999999999997,0.0010074961607782057
top10,TRUE,FALSE,1600,GRE,124.19745860000006,133.39733273759848,96.10000000000002,2.1000000000000014,3.5035684405806256e-4
top10,TRUE,FALSE,1600,HUN,58.966166200000146,83.95732985541761,129.3,-4.700000000000003,4.4192760139477117e-4
top10,TRUE,FALSE,1600,INA,81.78443480000001,77.00572301956966,61.400000000000006,7.699999999999999,3.742603701981458e-4
top10,TRUE,FALSE,1600,IND,81.9687333000002,72.36047663786067,-49.80000000000007,1.8000000000000007,5.026854300185285e-4
top10,TRUE,FALSE,1600,IRI,-58.151301899999964,-23.375818231908696,283.00000000000006,1.5999999999999979,2.0540192111815763e-4
top10,TRUE,FALSE,1600,ISR,57.41127500000016,59.91295924441408,135.40000000000003,9.199999999999996,2.506387936568602e-4
top10,TRUE,FALSE,1600,ITA,-0.9650652000000264,18.166221291776733,176.20000000000005,2.5,4.2374395261006274e-4
top10,TRUE,FALSE,1600,KAZ,18.6286657,2.0969154057818447,-19.80000000000001,8.3,3.020480775568464e-4
top10,TRUE,FALSE,1600,LAT,130.87008279999972,183.4080740214622,421,1.9000000000000057,2.1896320114146297e-4
top10,TRUE,FALSE,1600,LTU,76.5447873,114.44629281574413,254.7,-2.5,2.687889172806231e-4
top10,TRUE,FALSE,1600,MEX,182.6067554,159.55989399824432,-36.10000000000002,10.899999999999999,3.888683082751038e-4
top10,TRUE,FALSE,1600,MGL,114.5256063999999,106.8023224308014,-7.699999999999989,4,3.2783452129348255e-4
top10,TRUE,FALSE,1600,NED,15.617021599999987,64.35517139810983,361.90000000000003,-0.5,4.191112086139409e-4
top10,TRUE,FALSE,1600,NOR,79.2114777999999,119.31740913990063,232.09999999999997,-5.600000000000001,2.1387263212697263e-4
top10,TRUE,FALSE,1600,PHI,222.70139950000024,221.78959644399896,143.79999999999998,11.900000000000002,2.9996428769159337e-4
top10,TRUE,FALSE,1600,POL,129.46993559999987,119.4971687002503,-9.5,5.200000000000003,5.212465250383979e-4
top10,TRUE,FALSE,1600,ROU,78.53028900000018,95.47767883797304,159.7,2.5,3.8021291522695585e-4
top10,TRUE,FALSE,1600,RUS,138.7249115000002,130.98304189899875,-31.899999999999977,2.099999999999998,9.073507570848319e-4
top10,TRUE,FALSE,1600,SLO,93.15806360000019,50.73125064407361,-142,14.100000000000001,4.092053592019126e-4
top10,TRUE,FALSE,1600,SRB,62.3338724999999,74.82409532974064,96.89999999999998,0.19999999999999574,6.353641007142497e-4
