juniors,inactives,floor,fed,metric,value
FALSE,TRUE,1000,BOT,median_ptpval,3e-6
FALSE,TRUE,1000,BOT,agediffoverall,2.64982456
FALSE,TRUE,1000,BOT,knapp1,5.93e-7
FALSE,TRUE,1000,BOT,knapp10,1.26e-6
FALSE,TRUE,1000,BOT,knapp30,2.21738e-4
FALSE,TRUE,1000,BOT,perf,20.2
FALSE,TRUE,1000,IRQ,top1_obs,198
FALSE,TRUE,1000,IRQ,top1_ptmean,118.908766
FALSE,TRUE,1000,IRQ,top1_ptsd,70.64436055
FALSE,TRUE,1000,IRQ,top1_ptpval,0.124284
FALSE,TRUE,1000,IRQ,agedifftop1,-18
FALSE,TRUE,1000,IRQ,top10_obs,332.1
FALSE,TRUE,1000,IRQ,top10_ptmean,200.659696
FALSE,TRUE,1000,IRQ,top10_ptsd,48.94203448
FALSE,TRUE,1000,IRQ,top10_ptpval,0.005721
FALSE,TRUE,1000,IRQ,agedifftop10,-2.6
FALSE,TRUE,1000,IRQ,mean_obs,163.314292
FALSE,TRUE,1000,IRQ,mean_ptmean,0.05738412
FALSE,TRUE,1000,IRQ,mean_ptsd,50.98603467
FALSE,TRUE,1000,IRQ,mean_ptpval,8.72e-4
FALSE,TRUE,1000,IRQ,sd_obs,-0.3955992
FALSE,TRUE,1000,IRQ,sd_ptmean,1.287623206
FALSE,TRUE,1000,IRQ,sd_ptsd,29.5762096
FALSE,TRUE,1000,IRQ,sd_ptpval,0.520225
FALSE,TRUE,1000,IRQ,median_obs,200
FALSE,TRUE,1000,IRQ,median_ptmean,9.1500735
FALSE,TRUE,1000,IRQ,median_ptsd,69.07651768
FALSE,TRUE,1000,IRQ,median_ptpval,0.007226
FALSE,TRUE,1000,IRQ,agediffoverall,11.74238351
FALSE,TRUE,1000,IRQ,knapp1,0.1148935
FALSE,TRUE,1000,IRQ,knapp10,0.003639396
FALSE,TRUE,1000,IRQ,knapp30,0.01918582
FALSE,TRUE,1000,IRQ,perf,6.8
FALSE,TRUE,1000,THA,top1_obs,352
FALSE,TRUE,1000,THA,top1_ptmean,46.608133
FALSE,TRUE,1000,THA,top1_ptsd,56.65967514
FALSE,TRUE,1000,THA,top1_ptpval,2.8e-5
FALSE,TRUE,1000,THA,agedifftop1,9
FALSE,TRUE,1000,THA,top10_obs,464.9
FALSE,TRUE,1000,THA,top10_ptmean,184.408676
FALSE,TRUE,1000,THA,top10_ptsd,59.20671329
FALSE,TRUE,1000,THA,top10_ptpval,2e-6
FALSE,TRUE,1000,THA,agedifftop10,15.2
FALSE,TRUE,1000,THA,mean_obs,289.526136
FALSE,TRUE,1000,THA,mean_ptmean,-0.049961197
FALSE,TRUE,1000,THA,mean_ptsd,58.83055611
FALSE,TRUE,1000,THA,mean_ptpval,0
FALSE,TRUE,1000,THA,sd_obs,34.6183405
FALSE,TRUE,1000,THA,sd_ptmean,1.390651081
FALSE,TRUE,1000,THA,sd_ptsd,34.79769834
FALSE,TRUE,1000,THA,sd_ptpval,0.170737
FALSE,TRUE,1000,THA,median_obs,355.5
FALSE,TRUE,1000,THA,median_ptmean,1.814183
FALSE,TRUE,1000,THA,median_ptsd,95.57083151
FALSE,TRUE,1000,THA,median_ptpval,0
FALSE,TRUE,1000,THA,agediffoverall,8.95738636
FALSE,TRUE,1000,THA,knapp1,2.17e-5
FALSE,TRUE,1000,THA,knapp10,3.21e-6
FALSE,TRUE,1000,THA,knapp30,0.008432035
FALSE,TRUE,1000,THA,perf,17.1
FALSE,TRUE,1000,UAE,top1_obs,777
FALSE,TRUE,1000,UAE,top1_ptmean,190.215933
FALSE,TRUE,1000,UAE,top1_ptsd,233.0048398
FALSE,TRUE,1000,UAE,top1_ptpval,0
FALSE,TRUE,1000,UAE,agedifftop1,3
FALSE,TRUE,1000,UAE,top10_obs,613.8
FALSE,TRUE,1000,UAE,top10_ptmean,200.481687
FALSE,TRUE,1000,UAE,top10_ptsd,81.20949209
FALSE,TRUE,1000,UAE,top10_ptpval,0
FALSE,TRUE,1000,UAE,agedifftop10,9.3
FALSE,TRUE,1000,UAE,mean_obs,336.243172
FALSE,TRUE,1000,UAE,mean_ptmean,0.096063635
FALSE,TRUE,1000,UAE,mean_ptsd,61.52686453
FALSE,TRUE,1000,UAE,mean_ptpval,0
FALSE,TRUE,1000,UAE,sd_obs,72.5548786
FALSE,TRUE,1000,UAE,sd_ptmean,1.589821951
FALSE,TRUE,1000,UAE,sd_ptsd,40.80789539
FALSE,TRUE,1000,UAE,sd_ptpval,0.039051
FALSE,TRUE,1000,UAE,median_obs,318
FALSE,TRUE,1000,UAE,median_ptmean,-5.9789105
FALSE,TRUE,1000,UAE,median_ptsd,85.58218565
FALSE,TRUE,1000,UAE,median_ptpval,5e-6
FALSE,TRUE,1000,UAE,agediffoverall,4.50026261
FALSE,TRUE,1000,UAE,knapp1,6.3e-9
FALSE,TRUE,1000,UAE,knapp10,7.34e-6
FALSE,TRUE,1000,UAE,knapp30,0.03008902
FALSE,TRUE,1000,UAE,perf,21.2
FALSE,TRUE,1000,NGR,top1_obs,372
FALSE,TRUE,1000,NGR,top1_ptmean,47.220496
FALSE,TRUE,1000,NGR,top1_ptsd,44.13134269
FALSE,TRUE,1000,NGR,top1_ptpval,0
FALSE,TRUE,1000,NGR,agedifftop1,-17
FALSE,TRUE,1000,NGR,top10_obs,431.6
FALSE,TRUE,1000,NGR,top10_ptmean,132.458799
FALSE,TRUE,1000,NGR,top10_ptsd,35.80178494
FALSE,TRUE,1000,NGR,top10_ptpval,0
FALSE,TRUE,1000,NGR,agedifftop10,5.7
FALSE,TRUE,1000,NGR,mean_obs,267.694038
FALSE,TRUE,1000,NGR,mean_ptmean,-0.021967122
FALSE,TRUE,1000,NGR,mean_ptsd,37.5665224
FALSE,TRUE,1000,NGR,mean_ptpval,0
FALSE,TRUE,1000,NGR,sd_obs,18.0420119
FALSE,TRUE,1000,NGR,sd_ptmean,1.38339584
FALSE,TRUE,1000,NGR,sd_ptsd,26.74755108
FALSE,TRUE,1000,NGR,sd_ptpval,0.281002
FALSE,TRUE,1000,NGR,median_obs,246.5
FALSE,TRUE,1000,NGR,median_ptmean,5.683056
FALSE,TRUE,1000,NGR,median_ptsd,49.30571911
FALSE,TRUE,1000,NGR,median_ptpval,0
FALSE,TRUE,1000,NGR,agediffoverall,4.20632845
FALSE,TRUE,1000,NGR,knapp1,3.34e-11
FALSE,TRUE,1000,NGR,knapp10,6.32e-10
FALSE,TRUE,1000,NGR,knapp30,0.001511985
FALSE,TRUE,1000,NGR,perf,11.8
FALSE,TRUE,1000,ZIM,top1_obs,700
FALSE,TRUE,1000,ZIM,top1_ptmean,164.484322
FALSE,TRUE,1000,ZIM,top1_ptsd,155.3432696
FALSE,TRUE,1000,ZIM,top1_ptpval,0
FALSE,TRUE,1000,ZIM,agedifftop1,12
FALSE,TRUE,1000,ZIM,top10_obs,620.1
FALSE,TRUE,1000,ZIM,top10_ptmean,188.706169
FALSE,TRUE,1000,ZIM,top10_ptsd,71.29592305
FALSE,TRUE,1000,ZIM,top10_ptpval,0
FALSE,TRUE,1000,ZIM,agedifftop10,4.7
FALSE,TRUE,1000,ZIM,mean_obs,425.443484
FALSE,TRUE,1000,ZIM,mean_ptmean,-0.01584401
FALSE,TRUE,1000,ZIM,mean_ptsd,49.98932154
FALSE,TRUE,1000,ZIM,mean_ptpval,0
FALSE,TRUE,1000,ZIM,sd_obs,16.971847
FALSE,TRUE,1000,ZIM,sd_ptmean,1.838747686
FALSE,TRUE,1000,ZIM,sd_ptsd,38.26083609
FALSE,TRUE,1000,ZIM,sd_ptpval,0.351444
FALSE,TRUE,1000,ZIM,median_obs,408.5
FALSE,TRUE,1000,ZIM,median_ptmean,1.222737
FALSE,TRUE,1000,ZIM,median_ptsd,53.1710423
FALSE,TRUE,1000,ZIM,median_ptpval,0
FALSE,TRUE,1000,ZIM,agediffoverall,3.02593085
FALSE,TRUE,1000,ZIM,knapp1,2.11e-12
FALSE,TRUE,1000,ZIM,knapp10,1.5e-15
FALSE,TRUE,1000,ZIM,knapp30,0.005848739
FALSE,TRUE,1000,ZIM,perf,18.5
TRUE,FALSE,1400,ALL,top1_obs,208
TRUE,FALSE,1400,ALL,top1_ptmean,103.83271
TRUE,FALSE,1400,ALL,top1_ptsd,53.39094636
TRUE,FALSE,1400,ALL,top1_ptpval,0.00416
TRUE,FALSE,1400,ALL,agedifftop1,4
TRUE,FALSE,1400,ALL,top10_obs,229.1
TRUE,FALSE,1400,ALL,top10_ptmean,110.21205
TRUE,FALSE,1400,ALL,top10_ptsd,22.96218772
TRUE,FALSE,1400,ALL,top10_ptpval,0
TRUE,FALSE,1400,ALL,agedifftop10,1.7
TRUE,FALSE,1400,ALL,mean_obs,78.406423
TRUE,FALSE,1400,ALL,mean_ptmean,9.23035e-4
TRUE,FALSE,1400,ALL,mean_ptsd,2.910173137
TRUE,FALSE,1400,ALL,mean_ptpval,0
TRUE,FALSE,1400,ALL,sd_obs,10.7571837
TRUE,FALSE,1400,ALL,sd_ptmean,0.005863281
TRUE,FALSE,1400,ALL,sd_ptsd,1.862705544
TRUE,FALSE,1400,ALL,sd_ptpval,0
TRUE,FALSE,1400,ALL,median_obs,100
TRUE,FALSE,1400,ALL,median_ptmean,-0.1558855
TRUE,FALSE,1400,ALL,median_ptsd,4.273214761
TRUE,FALSE,1400,ALL,median_ptpval,0
TRUE,FALSE,1400,ALL,agediffoverall,15.8413803
TRUE,FALSE,1400,ALL,knapp1,0.003878225
TRUE,FALSE,1400,ALL,knapp10,3.27e-11
TRUE,FALSE,1400,ALL,knapp30,2.8e-16
TRUE,FALSE,1400,ALL,perf,6.8
TRUE,FALSE,1400,RUS,top1_obs,205
TRUE,FALSE,1400,RUS,top1_ptmean,42.84124
TRUE,FALSE,1400,RUS,top1_ptsd,39.96749411
TRUE,FALSE,1400,RUS,top1_ptpval,1.16e-4
TRUE,FALSE,1400,RUS,agedifftop1,15
TRUE,FALSE,1400,RUS,top10_obs,254.3
TRUE,FALSE,1400,RUS,top10_ptmean,105.716257
TRUE,FALSE,1400,RUS,top10_ptsd,32.59632539
TRUE,FALSE,1400,RUS,top10_ptpval,5e-6
TRUE,FALSE,1400,RUS,agedifftop10,2.1
TRUE,FALSE,1400,RUS,mean_obs,85.469419
TRUE,FALSE,1400,RUS,mean_ptmean,0.001770863
TRUE,FALSE,1400,RUS,mean_ptsd,10.23974666
TRUE,FALSE,1400,RUS,mean_ptpval,0
TRUE,FALSE,1400,RUS,sd_obs,27.8300538
TRUE,FALSE,1400,RUS,sd_ptmean,0.061343122
TRUE,FALSE,1400,RUS,sd_ptsd,6.35375675
TRUE,FALSE,1400,RUS,sd_ptpval,6e-6
TRUE,FALSE,1400,RUS,median_obs,103
TRUE,FALSE,1400,RUS,median_ptmean,-0.1763895
TRUE,FALSE,1400,RUS,median_ptsd,16.06090005
TRUE,FALSE,1400,RUS,median_ptpval,0
TRUE,FALSE,1400,RUS,agediffoverall,11.5914955
TRUE,FALSE,1400,RUS,knapp1,1.14792e-4
TRUE,FALSE,1400,RUS,knapp10,9.58e-7
TRUE,FALSE,1400,RUS,knapp30,4.02e-8
TRUE,FALSE,1400,RUS,perf,14.2
TRUE,FALSE,1400,GER,top1_obs,193
TRUE,FALSE,1400,GER,top1_ptmean,77.572183
TRUE,FALSE,1400,GER,top1_ptsd,53.40234359
TRUE,FALSE,1400,GER,top1_ptpval,0.021761
TRUE,FALSE,1400,GER,agedifftop1,9
TRUE,FALSE,1400,GER,top10_obs,285.3
TRUE,FALSE,1400,GER,top10_ptmean,158.487595
TRUE,FALSE,1400,GER,top10_ptsd,31.56370731
TRUE,FALSE,1400,GER,top10_ptpval,5e-6
TRUE,FALSE,1400,GER,agedifftop10,-6.3
TRUE,FALSE,1400,GER,mean_obs,142.328193
TRUE,FALSE,1400,GER,mean_ptmean,-0.018151369
TRUE,FALSE,1400,GER,mean_ptsd,9.520884794
TRUE,FALSE,1400,GER,mean_ptpval,0
TRUE,FALSE,1400,GER,sd_obs,20.6812984
TRUE,FALSE,1400,GER,sd_ptmean,0.056426388
TRUE,FALSE,1400,GER,sd_ptsd,5.6159642
TRUE,FALSE,1400,GER,sd_ptpval,1.2e-4
TRUE,FALSE,1400,GER,median_obs,171
TRUE,FALSE,1400,GER,median_ptmean,-0.037364
TRUE,FALSE,1400,GER,median_ptsd,13.43232695
TRUE,FALSE,1400,GER,median_ptpval,0
TRUE,FALSE,1400,GER,agediffoverall,12.2658464
TRUE,FALSE,1400,GER,knapp1,0.02164229
TRUE,FALSE,1400,GER,knapp10,2.91e-5
TRUE,FALSE,1400,GER,knapp30,2.16e-19
TRUE,FALSE,1400,GER,perf,6.2
TRUE,FALSE,1400,FRA,top1_obs,337
TRUE,FALSE,1400,FRA,top1_ptmean,210.523786
TRUE,FALSE,1400,FRA,top1_ptsd,105.6321761
TRUE,FALSE,1400,FRA,top1_ptpval,0.061414
TRUE,FALSE,1400,FRA,agedifftop1,-4
TRUE,FALSE,1400,FRA,top10_obs,328.2
TRUE,FALSE,1400,FRA,top10_ptmean,232.509392
TRUE,FALSE,1400,FRA,top10_ptsd,44.25118414
TRUE,FALSE,1400,FRA,top10_ptpval,0.010099
TRUE,FALSE,1400,FRA,agedifftop10,-3.5
TRUE,FALSE,1400,FRA,mean_obs,76.820215
TRUE,FALSE,1400,FRA,mean_ptmean,0.021628062
TRUE,FALSE,1400,FRA,mean_ptsd,11.01076622
TRUE,FALSE,1400,FRA,mean_ptpval,0
TRUE,FALSE,1400,FRA,sd_obs,29.4945342
TRUE,FALSE,1400,FRA,sd_ptmean,0.117307687
TRUE,FALSE,1400,FRA,sd_ptsd,7.650378816
TRUE,FALSE,1400,FRA,sd_ptpval,3.7e-5
TRUE,FALSE,1400,FRA,median_obs,87
TRUE,FALSE,1400,FRA,median_ptmean,-0.060105
TRUE,FALSE,1400,FRA,median_ptsd,16.1648959
TRUE,FALSE,1400,FRA,median_ptpval,0
TRUE,FALSE,1400,FRA,agediffoverall,15.0534059
TRUE,FALSE,1400,FRA,knapp1,0.05792276
TRUE,FALSE,1400,FRA,knapp10,0.003047434
TRUE,FALSE,1400,FRA,knapp30,1.27e-8
TRUE,FALSE,1400,FRA,perf,5.5
TRUE,FALSE,1400,ESP,top1_obs,299
TRUE,FALSE,1400,ESP,top1_ptmean,187.008438
TRUE,FALSE,1400,ESP,top1_ptsd,82.82890344
TRUE,FALSE,1400,ESP,top1_ptpval,0.062599
TRUE,FALSE,1400,ESP,agedifftop1,1
TRUE,FALSE,1400,ESP,top10_obs,361.3
TRUE,FALSE,1400,ESP,top10_ptmean,253.666096
TRUE,FALSE,1400,ESP,top10_ptsd,41.93739088
TRUE,FALSE,1400,ESP,top10_ptpval,0.003694
TRUE,FALSE,1400,ESP,agedifftop10,-1.1
TRUE,FALSE,1400,ESP,mean_obs,68.425835
TRUE,FALSE,1400,ESP,mean_ptmean,-0.005780746
TRUE,FALSE,1400,ESP,mean_ptsd,12.46746578
TRUE,FALSE,1400,ESP,mean_ptpval,0
TRUE,FALSE,1400,ESP,sd_obs,14.7047358
TRUE,FALSE,1400,ESP,sd_ptmean,0.121500081
TRUE,FALSE,1400,ESP,sd_ptsd,8.112213002
TRUE,FALSE,1400,ESP,sd_ptpval,0.035331
TRUE,FALSE,1400,ESP,median_obs,56.5
TRUE,FALSE,1400,ESP,median_ptmean,-0.140411
TRUE,FALSE,1400,ESP,median_ptsd,17.96837455
TRUE,FALSE,1400,ESP,median_ptpval,7.29e-4
TRUE,FALSE,1400,ESP,agediffoverall,17.7728779
TRUE,FALSE,1400,ESP,knapp1,0.06085242
TRUE,FALSE,1400,ESP,knapp10,0.001050689
TRUE,FALSE,1400,ESP,knapp30,1.62633e-4
TRUE,FALSE,1400,ESP,perf,3.1
TRUE,FALSE,1400,POL,top1_obs,348
TRUE,FALSE,1400,POL,top1_ptmean,133.216519
TRUE,FALSE,1400,POL,top1_ptsd,84.02481034
TRUE,FALSE,1400,POL,top1_ptpval,5.13e-4
TRUE,FALSE,1400,POL,agedifftop1,-11
TRUE,FALSE,1400,POL,top10_obs,302.6
TRUE,FALSE,1400,POL,top10_ptmean,166.301952
TRUE,FALSE,1400,POL,top10_ptsd,44.01681399
TRUE,FALSE,1400,POL,top10_ptpval,5.36e-4
TRUE,FALSE,1400,POL,agedifftop10,5.2
TRUE,FALSE,1400,POL,mean_obs,44.724762
TRUE,FALSE,1400,POL,mean_ptmean,0.002349903
TRUE,FALSE,1400,POL,mean_ptsd,16.22910637
TRUE,FALSE,1400,POL,mean_ptpval,0.002604
TRUE,FALSE,1400,POL,sd_obs,39.298049
TRUE,FALSE,1400,POL,sd_ptmean,0.155144315
TRUE,FALSE,1400,POL,sd_ptsd,10.61024907
TRUE,FALSE,1400,POL,sd_ptpval,9.3e-5
TRUE,FALSE,1400,POL,median_obs,33
TRUE,FALSE,1400,POL,median_ptmean,0.669318
TRUE,FALSE,1400,POL,median_ptsd,23.87964482
TRUE,FALSE,1400,POL,median_ptpval,0.093016
TRUE,FALSE,1400,POL,agediffoverall,12.9196935
TRUE,FALSE,1400,POL,knapp1,4.47656e-4
TRUE,FALSE,1400,POL,knapp10,0.00167792
TRUE,FALSE,1400,POL,knapp30,7.72e-6
TRUE,FALSE,1400,POL,perf,11.1
TRUE,FALSE,1400,IND,top1_obs,183
TRUE,FALSE,1400,IND,top1_ptmean,120.612447
TRUE,FALSE,1400,IND,top1_ptsd,77.56329827
TRUE,FALSE,1400,IND,top1_ptpval,0.204911
TRUE,FALSE,1400,IND,agedifftop1,18
TRUE,FALSE,1400,IND,top10_obs,257.8
TRUE,FALSE,1400,IND,top10_ptmean,191.755153
TRUE,FALSE,1400,IND,top10_ptsd,46.95929038
TRUE,FALSE,1400,IND,top10_ptpval,0.079093
TRUE,FALSE,1400,IND,agedifftop10,1.8
TRUE,FALSE,1400,IND,mean_obs,-49.363297
TRUE,FALSE,1400,IND,mean_ptmean,0.008934014
TRUE,FALSE,1400,IND,mean_ptsd,16.5171889
TRUE,FALSE,1400,IND,mean_ptpval,0.998283
TRUE,FALSE,1400,IND,sd_obs,-2.8198587
TRUE,FALSE,1400,IND,sd_ptmean,0.302187768
TRUE,FALSE,1400,IND,sd_ptsd,14.04395203
TRUE,FALSE,1400,IND,sd_ptpval,0.5853
TRUE,FALSE,1400,IND,median_obs,-56.5
TRUE,FALSE,1400,IND,median_ptmean,0.443476
TRUE,FALSE,1400,IND,median_ptsd,17.93941535
TRUE,FALSE,1400,IND,median_ptpval,0.997915
TRUE,FALSE,1400,IND,agediffoverall,8.5416501
TRUE,FALSE,1400,IND,knapp1,0.2043986
TRUE,FALSE,1400,IND,knapp10,0.216323
TRUE,FALSE,1400,IND,knapp30,0.6566471
TRUE,FALSE,1400,IND,perf,8.9
TRUE,FALSE,1400,CZE,top1_obs,419
TRUE,FALSE,1400,CZE,top1_ptmean,198.838879
TRUE,FALSE,1400,CZE,top1_ptsd,96.99578547
TRUE,FALSE,1400,CZE,top1_ptpval,0.002386
TRUE,FALSE,1400,CZE,agedifftop1,1
TRUE,FALSE,1400,CZE,top10_obs,384.8
TRUE,FALSE,1400,CZE,top10_ptmean,275.269264
TRUE,FALSE,1400,CZE,top10_ptsd,45.46796514
TRUE,FALSE,1400,CZE,top10_ptpval,0.00445
TRUE,FALSE,1400,CZE,agedifftop10,5.8
TRUE,FALSE,1400,CZE,mean_obs,74.621893
TRUE,FALSE,1400,CZE,mean_ptmean,-0.004211085
TRUE,FALSE,1400,CZE,mean_ptsd,16.60927806
TRUE,FALSE,1400,CZE,mean_ptpval,4e-6
TRUE,FALSE,1400,CZE,sd_obs,-6.2728823
TRUE,FALSE,1400,CZE,sd_ptmean,0.236225188
TRUE,FALSE,1400,CZE,sd_ptsd,10.86320903
TRUE,FALSE,1400,CZE,sd_ptpval,0.727108
TRUE,FALSE,1400,CZE,median_obs,63.5
TRUE,FALSE,1400,CZE,median_ptmean,0.4992395
TRUE,FALSE,1400,CZE,median_ptsd,21.49271442
TRUE,FALSE,1400,CZE,median_ptpval,0.00274
TRUE,FALSE,1400,CZE,agediffoverall,17.4245093
TRUE,FALSE,1400,CZE,knapp1,0.002322577
TRUE,FALSE,1400,CZE,knapp10,0.04619802
TRUE,FALSE,1400,CZE,knapp30,0.01254998
TRUE,FALSE,1400,CZE,perf,4.2
TRUE,FALSE,1400,USA,top1_obs,400
TRUE,FALSE,1400,USA,top1_ptmean,166.120058
TRUE,FALSE,1400,USA,top1_ptsd,100.6953519
TRUE,FALSE,1400,USA,top1_ptpval,0.003517
TRUE,FALSE,1400,USA,agedifftop1,-9
TRUE,FALSE,1400,USA,top10_obs,366
TRUE,FALSE,1400,USA,top10_ptmean,255.086407
TRUE,FALSE,1400,USA,top10_ptsd,54.36993206
TRUE,FALSE,1400,USA,top10_ptpval,0.018672
TRUE,FALSE,1400,USA,agedifftop10,4
TRUE,FALSE,1400,USA,mean_obs,125.48707
TRUE,FALSE,1400,USA,mean_ptmean,-0.027156029
TRUE,FALSE,1400,USA,mean_ptsd,20.56428528
TRUE,FALSE,1400,USA,mean_ptpval,0
TRUE,FALSE,1400,USA,sd_obs,5.1347802
TRUE,FALSE,1400,USA,sd_ptmean,0.340102365
TRUE,FALSE,1400,USA,sd_ptsd,14.28357561
TRUE,FALSE,1400,USA,sd_ptpval,0.370168
TRUE,FALSE,1400,USA,median_obs,140
TRUE,FALSE,1400,USA,median_ptmean,-1.219889
TRUE,FALSE,1400,USA,median_ptsd,29.23715633
TRUE,FALSE,1400,USA,median_ptpval,0
TRUE,FALSE,1400,USA,agediffoverall,14.3803591
TRUE,FALSE,1400,USA,knapp1,0.003219932
TRUE,FALSE,1400,USA,knapp10,0.1176676
TRUE,FALSE,1400,USA,knapp30,1.65e-5
TRUE,FALSE,1400,USA,perf,7
TRUE,FALSE,1400,IRI,top1_obs,203
TRUE,FALSE,1400,IRI,top1_ptmean,218.891987
TRUE,FALSE,1400,IRI,top1_ptsd,119.5514113
TRUE,FALSE,1400,IRI,top1_ptpval,0.64446
TRUE,FALSE,1400,IRI,agedifftop1,-3
TRUE,FALSE,1400,IRI,top10_obs,296.3
TRUE,FALSE,1400,IRI,top10_ptmean,312.608553
TRUE,FALSE,1400,IRI,top10_ptsd,62.58449396
TRUE,FALSE,1400,IRI,top10_ptpval,0.611896
TRUE,FALSE,1400,IRI,agedifftop10,1.6
TRUE,FALSE,1400,IRI,mean_obs,47.308102
TRUE,FALSE,1400,IRI,mean_ptmean,0.030352043
TRUE,FALSE,1400,IRI,mean_ptsd,17.36096006
TRUE,FALSE,1400,IRI,mean_ptpval,0.002386
TRUE,FALSE,1400,IRI,sd_obs,-10.1298521
TRUE,FALSE,1400,IRI,sd_ptmean,0.483792974
TRUE,FALSE,1400,IRI,sd_ptsd,15.23305669
TRUE,FALSE,1400,IRI,sd_ptpval,0.757162
TRUE,FALSE,1400,IRI,median_obs,79
TRUE,FALSE,1400,IRI,median_ptmean,-1.334725
TRUE,FALSE,1400,IRI,median_ptsd,20.05302645
TRUE,FALSE,1400,IRI,median_ptpval,1.3e-5
TRUE,FALSE,1400,IRI,agediffoverall,11.2734486
TRUE,FALSE,1400,IRI,knapp1,0.5685616
TRUE,FALSE,1400,IRI,knapp10,0.7375128
TRUE,FALSE,1400,IRI,knapp30,0.1386928
TRUE,FALSE,1400,IRI,perf,6.1
TRUE,FALSE,1400,TUR,top1_obs,169
TRUE,FALSE,1400,TUR,top1_ptmean,127.53267
TRUE,FALSE,1400,TUR,top1_ptsd,98.69005481
TRUE,FALSE,1400,TUR,top1_ptpval,0.360799
TRUE,FALSE,1400,TUR,agedifftop1,-11
TRUE,FALSE,1400,TUR,top10_obs,365.1
TRUE,FALSE,1400,TUR,top10_ptmean,249.980972
TRUE,FALSE,1400,TUR,top10_ptsd,59.01324968
TRUE,FALSE,1400,TUR,top10_ptpval,0.025689
TRUE,FALSE,1400,TUR,agedifftop10,5.4
TRUE,FALSE,1400,TUR,mean_obs,31.330315
TRUE,FALSE,1400,TUR,mean_ptmean,-0.001399404
TRUE,FALSE,1400,TUR,mean_ptsd,19.30115058
TRUE,FALSE,1400,TUR,mean_ptpval,0.050113
TRUE,FALSE,1400,TUR,sd_obs,29.4814529
TRUE,FALSE,1400,TUR,sd_ptmean,0.445146752
TRUE,FALSE,1400,TUR,sd_ptsd,16.04619673
TRUE,FALSE,1400,TUR,sd_ptpval,0.03488
TRUE,FALSE,1400,TUR,median_obs,17
TRUE,FALSE,1400,TUR,median_ptmean,-1.781763
TRUE,FALSE,1400,TUR,median_ptsd,23.85649771
TRUE,FALSE,1400,TUR,median_ptpval,0.234484
TRUE,FALSE,1400,TUR,agediffoverall,7.7993613
TRUE,FALSE,1400,TUR,knapp1,0.3292293
TRUE,FALSE,1400,TUR,knapp10,0.007650373
TRUE,FALSE,1400,TUR,knapp30,0.02789968
TRUE,FALSE,1400,TUR,perf,8.8
TRUE,FALSE,1400,HUN,top1_obs,333
TRUE,FALSE,1400,HUN,top1_ptmean,182.005435
TRUE,FALSE,1400,HUN,top1_ptsd,97.41517891
TRUE,FALSE,1400,HUN,top1_ptpval,0.049859
TRUE,FALSE,1400,HUN,agedifftop1,-16
TRUE,FALSE,1400,HUN,top10_obs,320.3
TRUE,FALSE,1400,HUN,top10_ptmean,251.534774
TRUE,FALSE,1400,HUN,top10_ptsd,47.12998539
TRUE,FALSE,1400,HUN,top10_ptpval,0.065666
TRUE,FALSE,1400,HUN,agedifftop10,-4.7
TRUE,FALSE,1400,HUN,mean_obs,58.792384
TRUE,FALSE,1400,HUN,mean_ptmean,-0.008278556
TRUE,FALSE,1400,HUN,mean_ptsd,20.26627181
TRUE,FALSE,1400,HUN,mean_ptpval,0.001663
TRUE,FALSE,1400,HUN,sd_obs,3.9907174
TRUE,FALSE,1400,HUN,sd_ptmean,0.263462763
TRUE,FALSE,1400,HUN,sd_ptsd,12.60381307
TRUE,FALSE,1400,HUN,sd_ptpval,0.385402
TRUE,FALSE,1400,HUN,median_obs,65
TRUE,FALSE,1400,HUN,median_ptmean,-1.012736
TRUE,FALSE,1400,HUN,median_ptsd,27.85921114
TRUE,FALSE,1400,HUN,median_ptpval,0.009187
TRUE,FALSE,1400,HUN,agediffoverall,18.8084591
TRUE,FALSE,1400,HUN,knapp1,0.04989524
TRUE,FALSE,1400,HUN,knapp10,0.1102135
TRUE,FALSE,1400,HUN,knapp30,0.02183281
TRUE,FALSE,1400,HUN,perf,5.7
TRUE,FALSE,1400,UKR,top1_obs,131
TRUE,FALSE,1400,UKR,top1_ptmean,41.569856
TRUE,FALSE,1400,UKR,top1_ptsd,39.08778425
TRUE,FALSE,1400,UKR,top1_ptpval,0.020381
TRUE,FALSE,1400,UKR,agedifftop1,23
TRUE,FALSE,1400,UKR,top10_obs,271.6
TRUE,FALSE,1400,UKR,top10_ptmean,141.076085
TRUE,FALSE,1400,UKR,top10_ptsd,40.58335832
TRUE,FALSE,1400,UKR,top10_ptpval,7.72e-4
TRUE,FALSE,1400,UKR,agedifftop10,4.7
TRUE,FALSE,1400,UKR,mean_obs,128.203396
TRUE,FALSE,1400,UKR,mean_ptmean,0.038347611
TRUE,FALSE,1400,UKR,mean_ptsd,25.77178739
TRUE,FALSE,1400,UKR,mean_ptpval,0
TRUE,FALSE,1400,UKR,sd_obs,34.1196109
TRUE,FALSE,1400,UKR,sd_ptmean,0.248877352
TRUE,FALSE,1400,UKR,sd_ptsd,14.12149462
TRUE,FALSE,1400,UKR,sd_ptpval,0.008623
TRUE,FALSE,1400,UKR,median_obs,171
TRUE,FALSE,1400,UKR,median_ptmean,-2.5991425
TRUE,FALSE,1400,UKR,median_ptsd,43.73189747
